"ID","VALUE"
"ID_GEMS_PACK_6","보석 산더미"
"ID_BOOSTERS_TITLE","타임 부스터"
"ID_BOOSTER_DESC_1","시간을 {0}시간 되돌립니다"
"ID_BOOSTER_DESC_2","시간을 {0}시간 되돌립니다"
"ID_ECOBOOST_TITLE","친환경 부스터"
"ID_ECOBOOST_DESC","4시간 동안 수입을 x2배 올려줍니다. 효과는 12시간까지 연장됩니다."
"ID_COFFEE_BOOST","커피 부스터"
"ID_COFFEE_POP_TITLE","커피 한 컵"
"ID_COFFEE_POP_DESC","모든 물건이 {0}초만큼 가속됩니다"
"ID_DRINK","마시기"
"ID_TIME","{0}시간 {1}분"
"ID_IO_TITLE_1","자원 청소부"
"ID_IO_TITLE_2","트랙터"
"ID_IO_TITLE_3","강물 필터"
"ID_IO_TITLE_4","분리기"
"ID_IO_TITLE_5","쓰레기 분류"
"ID_IO_TITLE_6","숲"
"ID_IO_TITLE_7","유리 제련소"
"ID_IO_TITLE_8","온실"
"ID_IO_TITLE_9","폐차장"
"ID_IO_TITLE_10","풍력 발전기"
"ID_IO_TITLE_11","공기 청정기"
"ID_IO_TITLE_12","자연보호구역"
"ID_IO_TITLE_13","고무 분쇄기"
"ID_IO_TITLE_14","제련공장"
"ID_IO_TITLE_15","3D 프린터"
"ID_IO_TITLE_16","테슬라 차고"
"ID_IO_TITLE_17","양어장"
"ID_IO_TITLE_18","부유물 청소기"
"ID_IO_TITLE_19","어류 양식장"
"ID_IO_TITLE_20","인공 암초"
"ID_IO_TITLE_21","전기 부표"
"ID_IO_TITLE_22","공원"
"ID_IO_TITLE_23","호수"
"ID_IO_TITLE_24","가을 숲"
"ID_IO_TITLE_25","수목 관리인의 집"
"ID_IO_TITLE_26","모노레일 역"
"ID_IO_TITLE_27","얼음 섬"
"ID_IO_TITLE_28","빙산"
"ID_IO_DESC_1","세상을 더 나은 곳으로 만들기에 좋은 날이군요! 간단한 것부터 시작해요!
 저런, 사탕 껍질을 놓쳤네요. 저쪽이요."
"ID_IO_DESC_2","장비를 이용하면 쓰레기를 더 빨리 수거할 수 있어요.
  친환경 트랙터랍니다, 페달이 달려있거든요."
"ID_IO_DESC_3","청소한 덕분에, 이 강에서 더는 촉수 달린 물고기가 나오지 않네요."
"ID_IO_DESC_4","분리수거에서 주의할 단계에요. 재사용할 수 있는 것과 쓸모없는 것을 분리하는 단계죠.
 앗! 동전이에요!"
"ID_IO_DESC_5","유리 — 분리, 종이 — 분리, 플라스틱 — 분리."
"ID_IO_DESC_6","동물에겐 집을, 사람에겐 산소를."
"ID_IO_DESC_7","오래된 유리를 녹여 새 유리를 만드는 중이에요. 또 하고 또 계속해서 할 수 있어요."
"ID_IO_DESC_8","당신 바로 옆에서 일년 내내 싱싱한 과일과 채소를 기르고 있어요."
"ID_IO_DESC_9","자동차를 멋진 육면체로 만드세요. 왜냐구요? 그야 그렇게 할 수 있으니까요. 게다가 이러면 분리수거 하기도 편하거든요."
"ID_IO_DESC_10","말 그대로 공기로 전기를 만들어요!"
"ID_IO_DESC_11","공기에서 유해 물질을 청소해줘요! 생각했던 대로는 아니죠."
"ID_IO_DESC_12","멸종위기종의 멸종 가능성이 줄어듭니다."
"ID_IO_DESC_13","오래된 타이어로 여러 쓸모있는 것들을 만들 수 있어요. 태우는 것보단 덜 재밌지만, 훨씬 유용하긴 하죠."
"ID_IO_DESC_14","오래된 프라이팬으로 새걸 만들 수 있어요!"
"ID_IO_DESC_15","버려진 플라스틱 더미는 이제 쓰레기가 아니라 귀중한 재료입니다."
"ID_IO_DESC_16","전기차야말로 미래를 위한 운송수단입니다!"
"ID_IO_DESC_17","사람, 해양 생물, 그리고 기후에도 좋다면."
"ID_IO_DESC_18","바다의 쓰레기를 치우기에 가장 효과적인 방법입니다."
"ID_IO_DESC_19","해양 동물들도 복원돼야 합니다."
"ID_IO_DESC_20","왜냐고요? 많은 해양 생물들의 살 곳과 먹을 것이 되어주니까요!"
"ID_IO_DESC_21","파도로부터 직접 전기를 발생시키는 간단한 계획."
"ID_IO_DESC_22","자연의 일부가 이 도시 바로 중간에! 신선한 공기와 충분한 공간이 있어 애완동물과 산책하기 좋아요."
"ID_IO_DESC_23","강은 작지만 그 안에 있는 동식물의 다양성은 어마어마해요! 백조들에게 먹이를 주실래요?"
"ID_IO_DESC_24","숲의 동물들은 화재를 피했어요, 이제 겨울을 위해 버섯들을 모을 시간이에요."
"ID_IO_DESC_25","이 집은 피뢰침이 갖춰져 있어, 폭풍우가 쳐도 더는 불이 나지 않아요."
"ID_IO_DESC_26","모노레일이 가장 친환경적이며, 크고 빠른 교통수단이에요. 배기가스가 나오는 버스는 과거에 남겨 두자고요."
"ID_IO_DESC_27","곰에게 다시 집이 생겼어요. 지구 온난화는 ""싫어!""라고 말하세요!"
"ID_IO_DESC_28","빙하가 더이상 녹지 않아요. 남극의 빙하 지역이 넓으면 넓을수록, 전 세계의 기온은 더 안정적이에요."
"ID_BUILD","생성"
"ID_ERROR","에러"
"ID_ERROR_AD_DESC","나중에 다시 시도해보세요 :("
"ID_OK","오케이"
"ID_DAILY_REWARDS_TITLE","일일 보상"
"ID_DAY","일"
"ID_R_U_SURE_EXIT","실생활에서 세상을 계속 개선하고 싶으세요?"
"ID_GEMS","보석"
"ID_CLEAN_ENERGY","친환경 에너지"
"ID_PERS_CARD","직원 카드 {0}"
"ID_RENOVATION","근대화"
"ID_RECONSTRUCTION_DESС","모든 물건들은 파괴될 거에요. 여러분 직원은 당신과 함께 있을 겁니다. 직원 레벨은 저장됩니다. 당신의 새 물건들의 효율성은 두 배가 될 거에요!"
"ID_GO","확인"
"ID_LATER","나중"
"ID_GOOD","훌륭해요"
"ID_OPEN_NEXT","다음 열기"
"ID_YOUR_REWARD","당신의 보상"
"ID_WATCH_AD","광고 보기"
"ID_QUEST_COMPLETE","미션 완료"
"ID_LEVEL_10","10 레벌."
"ID_AUTOPLAY_ENABLED","자동 실행
 가능"
"ID_INCOME","수입"
"ID_TUTOR_STEP_1","안녕하세요! 오염과 쓰레기로부터 행성을 함께 치웁시다! 청소를 하기 위해 이 부분을 탭해주세요."
"ID_TUTOR_STEP_2","얼마나 깨끗해졌는지 보세요! 자원 봉사자들은 빈둥거리고 있지 않았어요. 그들의 도움으로 우리는 친환경 에너지를 얻었어요! 모으기 위해 노동자들을 탭하거나 문지르세요."
"ID_TUTOR_STEP_3","자원 봉사자들은 일을 잘하지만, 그들은 더 잘할 수 있어요! 업그레이드 메뉴를 열어 그들의 레벨을 올리세요. 업그레이드 아이콘을 클릭하세요."
"ID_TUTOR_STEP_4","물건을 업그레이드하면 수입이 증가합니다. 업그레이드하려면 물건의 패널을 클릭하십시오."
"ID_TUTOR_STEP_5","물건이 레벨 10에 도달하면, 자동으로 작동하기 시작할 거예요. 당신은 친환경 에너지를 모으기만 하면 돼요. 블루프린트 모드를 나오기 위해 업그레이드 아이콘을 클릭하세요."
"ID_TUTOR_STEP_6","이제 두 번째 물건을 만들 수 있는 충분한 친환경 에너지를 얻으세요. 훨씬 더 많은 수입을 가져다 줄 거에요!"
"ID_TUTOR_STEP_7","훌륭해요! 충분한 친환경 에너지가 있어요. 두 번째 물건을 만들어 보세요."
"ID_TUTOR_STEP_8","잘하고 있어요! 계속해서 개선하고 물건을 만드세요. 보세요, 아직도 할 일이 많이 있어요!"
"ID_TUTOR_HINT_9","미션과 퀘스트 메뉴입니다. 여기서 진행 상황을 볼 수 있어요."
"ID_TUTOR_HINT_10","축하합니다! 당신의 첫 미션을 완료하셨어요! 퀘스트 메뉴로 가서 보상을 받으세요. 미션과 퀘스트는 보석과 상자의 안정적인 원천이 됩니다."
"ID_TUTOR_HINT_11","인게임 샵에 오신 것을 환영해요! 이 상자는, 많은 귀중품들을 담고 있어요."
"ID_TUTOR_HINT_12","그리고 이것은 부스터에요. 시간을 되돌리고 물건으로부터 많은 수입을 얻을 수 있게 해줍니다."
"ID_TUTOR_HINT_13","여기서 물건들이 두 배로 빠르게 일할 수 있게 해주는, 친환경 부스터를 활성화할 수 있어요."
"ID_TUTOR_HINT_14","만세! 첫번째 직원 카드를 얻으셨군요! 직원은 물건들의 일 속도를 올려줘요. 업그레이드 메뉴를 열어서 어떤 물건이 더 빠르게 일하는지 보세요."
"ID_TUTOR_HINT_15","축하합니다! 직원을 2단계로 업그레이드하기에 충분한 카드가 있어요! 개선하면, 물건의 속도가 두 배로 올라갈 거에요."
"ID_TUTOR_HINT_16","대단해요! 당신은 정말 중요한 단계에 도달하셨어요! 물건의 근대화는 여러분이 더욱더 많은 친환경 에너지를 모을 수 있도록 해줄 거에요!"
"ID_TUTOR_HINT_17","이것은 연구 메뉴입니다. 당신에게 많은 수입을 가져다줄 과학 개발을 실행할 수 있어요."
"ID_TUTOR_HINT_18","이것은 생명의 나무에요! 성장하게 도와주면, 가지마다 당신에게 더 많은 보석들을 가져다줄 거에요!"
"ID_SPEED","속도"
"ID_NOT_ENOUGH_ENERGY","에너지 부족"
"ID_NOT_ENOUGH_GEMS","보석 부족"
"ID_UPGRADE_CARD_DESC","레벨 {0}으로 업그레이드."
"ID_LOADING","로딩중..."
"ID_PURCHASE_QUESTION","구매?"
"ID_PACKAGE","전달"
"ID_PUSH_COMEBACK","일일 보너스를 받으러 돌아오세요!"
"ID_PUSH_DAILY","우리는 행성을 치우려고 하고 있어요, 하지만 여러분이 없어서 힘들었어요! 돌아오세요!"
"ID_PUSH_TITLE_COMEBACK","도움이 필요해요!"
"ID_PUSH_TITLE_DAILY","일일 보상이 준비되어 있어요!"
"ID_RESEARCH","연구"
"ID_HOURS","시."
"ID_RESEARCH_LAB_TITLE","실험실"
"ID_RESEARCH_LAB_DESC","지속 시간 {0} 시간"
"ID_RESEARCH_GEO_TITLE","지질학"
"ID_RESEARCH_GEO_DESC","지속 시간 {0} 시간"
"ID_RESEARCH_FIELD_TITLE","분야"
"ID_RESEARCH_FIELD_DESC","지속 시간 {0} 시간"
"ID_RESEARCH_COMPLEX_TITLE","복잡함"
"ID_RESEARCH_COMPLEX_DESC","지속 시간 {0} 시간"
"ID_LAUNCH","시작"
"ID_PERS_CARD_TITLE","직원 카드"
"ID_PERS_CARD_DESC","카드를 얻기 위해 상자를 여세요"
"ID_IMPROVE","업그레이드"
"ID_PERS_CARD_CHARS","물건:
 속도:
 수입:"
"ID_UNLOCK_PERS","새로운 활동이 가능합니다!
 ''직원'"
"ID_UNLOCK_QUESTS","새로운 활동이 가능합니다!
 ''퀘스트''"
"ID_UNLOCK_RESEARCH","새로운 활동이 가능합니다!
 ''연구''"
"ID_UNLOCK_ECOBOOST","새로운 활동이 가능합니다!
 ''친환경 부스터''"
"ID_UNLOCK_AIRDROP","새로운 활동이 가능합니다!
 ''비행선''"
"ID_UNLOCK_COFFEE","새로운 활동이 가능합니다!
 ''커피 부스터''"
"ID_UNLOCK_GEM_TREE","새로운 활동이 가능합니다!
 ''생명의 나무''"
"ID_PUSH_RESEARCH","보상을 얻으러 돌아오세요"
"ID_PUSH_TITLE_RESEARCH","연구 완료!"
"ID_Q_COLLECT_GEM_FRUITS","{0} 보석 과일 수집"
"ID_GEM_TREE","생명의 나무"
"ID_JACKPOT","잭팟"
"ID_NEW_LEVEL","새로운 레벨!"
"ID_LEVEL","수평"
"ID_INCOME_INCREASED","수입
 증가!"
"ID_RATE_LIKE","친환경 클리커가 마음에 드시나요?"
"ID_RATE_RATE","평가해주세요!"
"ID_RATE_NEVER_ASK","다시 묻지 마세요"
"ID_FORTUNE_TITLE","행운의 바퀴"
"ID_FW_FREE_AVAILABLE","무료 스핀 가능"
"ID_FW_ROTATE","스핀"
"ID_CONGRADS","축하합니다!"
"ID_FWR_YOU_GET","지금 획득:"
"ID_FW_TIME_LEFT","무료 스핀 시간입니다"
"ID_INCOME_MULT","수입: <color=#B9FF58>{0}%</color>"
"ID_MODERN_SCORE","근대화 점수: <color=#B9FF58>{0}</color>"
"ID_MINI_QUESTS","일일 퀘스트"
"ID_RESET_QUESTS","재설정: {0}"
"ID_AD_RESET","초기화"
"ID_MOD_INCOME","현재 수입:"
"ID_MOD_SCORE","근대화 점수:"
"ID_MOD_SCORE_HINT","근대화 점수"
"ID_INCOME_AFTER","근대화 이후 수입:"
"ID_MOD_SAVE","저장됩니다:
  + 직원 진행률
  + 보석 
 + 상자와 시간 버스터
  + 연구 진행률"
"ID_MOD_LOST","손실됩니다:
  - 건물 진행 상태
  - 청정에너지
  - 친환경 부스터"
"ID_MOD_DESCR","근대화는 근대화 점수를 수입으로 바꿔줘요"
"ID_MOD_HINT_1","근대화 점수는 게임의 시간뿐만 아니라 개체 구축, 업그레이드에도 부여됩니다."
"ID_MOD_HINT_2","근대화는 근대화 점수를 수입으로 바꿔주므로 이를 늘립니다."
"ID_COMPLETED","완료됨"
"ID_ACHIEVEMENTS","업적"
"ID_MOD_BUBBLE","근대화할 시간이에요"
"ID_MOD_BUTTON_INC","수입 +{0}%"
"ID_RATE_SELECT_STARS","별수선택"
"ID_RATE_APPLY","율!"
"ID_GDPR_TITLE","잠깐만요!"
"ID_GDPR_DESC","플래닛 청소를 시작하기 전에 서비스 약관에 동의해야 합니다!"
"ID_GDPR_TERMS","약관 읽기"
"ID_GDPR_APPLY","동의하기"
"ID_UPGRADE_FOR_AD_DESCR","{1} 레벨까지 +{0} 받기"
"ID_ACTIVATE","활성화"
"ID_LOCKED_SCREEN_DESCR","위치 #{0} 을(를) 열려면
모든 개체를 구축
위치 #{1} "
"ID_LOCKED_SCREEN_CAPTION","사용할 수 없는 위치 :("
"ID_BACK","뒤쪽에"
"ID_UNLOCKED_SCREEN_DESCR1","당신은 모든
위치 #{0}의 플롯! "
"ID_UNLOCKED_SCREEN_DESCR2","이제 위치 #{0} 을(를) 사용할 수 있습니다!
앞으로 할 일이 많다 "
"ID_TIME_EVENT_INFO_REWARDS_TITLE","REWARDS"
"ID_TIME_EVENT_INFO_REWARDS_MORE","MORE"
"ID_TIME_EVENT_INFO_DESCR","You've got a message
from an island nearby: ''We need your help! On our island
critical pollution level! Hurry up! ''
Well, duty is calling!"
"ID_TIME_EVENT_INFO_LAUNCH","BEGIN!"
"ID_TIME_EVENT_INFO_TIMER","ends in: {0}"
"ID_DAYS","d."
"ID_MINUTES","m."
"ID_TIME_EVENT_REWARDS_DESCR","Collect stars
by improving objects"
"ID_TIME_EVENT_RESULTS_TITLE","REWARDS"
"ID_TIME_EVENT_RESULTS_DESCR","event
ended!"
"ID_TIME_EVENT_RESULTS_COLLECT","COLLECT!"
"ID_TIMEBOOST_1h","Booster 1h"
"ID_TIMEBOOST_4h","Booster 4h"
"ID_TIMEBOOST_24h","Booster 24h"
"ID_TIMEEVENT_EXIT","EXIT"
"ID_TIMEEVENT_ENDSIN","Ends in:"
"ID_TIME_EVENT_INFO_TITLE","NEW EVENT!"
