"ID","VALUE"
"ID_Q_COLLECT_AIRDROPS","Kumpul ganjaran kapal udara {0} kali"
"ID_Q_LAUNCH_RESEARCH","Mulakan penyelidikan {0} kali"
"ID_Q_USE_COFFEE","Gunakan Penggalak Kopi"
"ID_CASES_TITLE","BEKAS"
"ID_CASE_SIMPLE","Bekas biasa"
"ID_CASE_STEEL","Bekas keluli"
"ID_CASE_GOLD","Bekas emas"
"ID_GEMS_TITLE","PERMATA"
"ID_GEMS_PACK_1","Beberapa permata"
"ID_GEMS_PACK_2","Segenggam permata"
"ID_GEMS_PACK_3","Sebungkus permata"
"ID_GEMS_PACK_4","Peti permata"
"ID_GEMS_PACK_5","Selori permata"
"ID_GEMS_PACK_6","Segunung permata"
"ID_BOOSTERS_TITLE","PENGGALAK MASA"
"ID_BOOSTER_DESC_1","Putar semula masa untuk {0} j"
"ID_BOOSTER_DESC_2","Putar semula masa untuk {0} j"
"ID_ECOBOOST_TITLE","Penggalak Eko"
"ID_ECOBOOST_DESC","Menambah pendapatan x2 selama 4 jam. Kesannya dilanjutkan hingga 12 jam."
"ID_COFFEE_BOOST","Penggalak Kopi"
"ID_COFFEE_POP_TITLE","Secawan kopi"
"ID_COFFEE_POP_DESC","Semua objek memecut sebanyak {0} saat"
"ID_DRINK","Minum"
"ID_TIME","{0}j. {1}min."
"ID_IO_TITLE_1","Pembersih sukarelawan"
"ID_IO_TITLE_2","Traktor"
"ID_IO_TITLE_3","Penapis sungai"
"ID_IO_TITLE_4","Pemisah"
"ID_IO_TITLE_5","Pengisih sampah"
"ID_IO_TITLE_6","Hutan"
"ID_IO_TITLE_7","Pelebur kaca"
"ID_IO_TITLE_8","Rumah hijau"
"ID_IO_TITLE_9","Penghempap kereta"
"ID_IO_TITLE_10","Penjana angin"
"ID_IO_TITLE_11","Penyegar udara"
"ID_IO_TITLE_12","Rizab Alam Semula Jadi"
"ID_IO_TITLE_13","Pengisar getah"
"ID_IO_TITLE_14","Loji pelebur"
"ID_IO_TITLE_15","Pencetak 3D"
"ID_IO_TITLE_16","Garaj Tesla"
"ID_IO_TITLE_17","Ladang Laut"
"ID_IO_TITLE_18","Pembersih terapung"
"ID_IO_TITLE_19","Rumah bersalin ikan"
"ID_IO_TITLE_20","Terumbu karang tiruan"
"ID_IO_TITLE_21","Apung elektrik"
"ID_IO_TITLE_22","Taman"
"ID_IO_TITLE_23","Tasik"
"ID_IO_TITLE_24","Hutan musim luruh"
"ID_IO_TITLE_25","Rumah Forester"
"ID_IO_TITLE_26","Stesen Monorel"
"ID_IO_TITLE_27","Pulau ais"
"ID_IO_TITLE_28","Aisberg"
"ID_IO_DESC_1","Hari yang bagus untuk menjadikan dunia sebagai tempat yang lebih baik! Mulakan secara kecil-kecilan!
 Oh, anda terlepas pembalut gula-gula. Itu, di sana."
"ID_IO_DESC_2","Peralatan teknologi akan membantu kita mengutip sampah dengan lebih cepat.
 Traktor mesra alam sekitar, ia ada pedal."
"ID_IO_DESC_3","Setelah pembersihan, ikan di sungai ini tidak lagi memiliki sesungut."
"ID_IO_DESC_4","Fasa kitar semula yang sangat penting. Mengasingkan barang berharga dari yang tidak berharga.
 Oh! duit syiling!"
"ID_IO_DESC_5","Kaca — diasingkan, kertas — diasingkan, plastik — diasingkan."
"ID_IO_DESC_6","Rumah untuk haiwan, oksigen untuk manusia."
"ID_IO_DESC_7","Kami mencairkan gelas lama untuk mendapatkan gelas baharu. Kita boleh melakukannya berulang kali."
"ID_IO_DESC_8","Menanam buah-buahan dan sayur-sayuran segar sepanjang tahun, betul-betul di sisi anda."
"ID_IO_DESC_9","Tukar kereta menjadi kiub yang comel. Kenapa? Kerana boleh. Dan juga kerana ia menjadikan kitar semula lebih mudah."
"ID_IO_DESC_10","Menjana elektrik betul-betul dari udara!"
"ID_IO_DESC_11","Membersihkan udara dari kekotoran berbahaya! Tak, ini bukan peyegar tandas."
"ID_IO_DESC_12","Spesies terancam akan menjadi kurang terancam."
"ID_IO_DESC_13","Anda boleh mencipta banyak item berguna daripada tayar lama. Membakarnya memang lebih mudah, tetapi yang ini lebih praktikal."
"ID_IO_DESC_14","Anda boleh menghasilkan kuali yang baharu daripada yang lama!"
"ID_IO_DESC_15","Tumpukan plastik yang dibuang bukan lagi sampah, tetapi sumber yang berharga."
"ID_IO_DESC_16","Kereta elektrik adalah pengangkutan masa depan!"
"ID_IO_DESC_17","Apabila ia bagus untuk manusia, hidupan laut, dan iklim."
"ID_IO_DESC_18","Kaedah paling berkesan untuk membersihkan lautan daripada sampah."
"ID_IO_DESC_19","Fauna laut juga perlu dipulihkan."
"ID_IO_DESC_20","Untuk apa? Supaya banyak penduduk laut dapat tempat tinggal dan makanan untuk dimakan!"
"ID_IO_DESC_21","Skim mudah pengekstrakan elektrik secara langsung dari gelombang laut."
"ID_IO_DESC_22","Alam di tengah-tengah bandar! Udara segar dan banyak ruang untuk berjalan dengan Haiwan Kesayangan."
"ID_IO_DESC_23","Tasiknya kecil, tetapi terdapat aneka flora dan fauna di dalamnya! Mahu beri angsa makan?"
"ID_IO_DESC_24","Haiwan hutan diselamatkan daripada kebakaran, sudah tiba masanya untuk mengumpulkan cendawan untuk musim sejuk."
"ID_IO_DESC_25","Rumah ini dilengkapi dengan tongkat kilat, jadi tidak ada lagi kebakaran semasa ribut petir."
"ID_IO_DESC_26","Monorel adalah pengangkutan yang paling mesra alam, lapang dan pantas. Mari tinggalkan bas berasap pada masa lalu."
"ID_IO_DESC_27","Beruang mempunyai rumah semula. Katakan ""TIDAK!"" kepada pemanasan global!"
"ID_IO_DESC_28","Aisberg sudah tidak mencair. Semakin luas kawasan glasier di Antartika, semakin stabil suhu di seluruh dunia."
"ID_BUILD","Bina"
"ID_ERROR","Ralat"
"ID_ERROR_AD_DESC","Cuba lagi kemudian :("
"ID_OK","Ок"
"ID_DAILY_REWARDS_TITLE","Ganjaran harian"
"ID_DAY","Hari"
"ID_R_U_SURE_EXIT","Mahu terus memperbaiki dunia dalam kehidupan sebenar?"
"ID_GEMS","PERMATA"
"ID_CLEAN_ENERGY","Tenaga tulen"
"ID_PERS_CARD","Kad staf {0}"
"ID_RENOVATION","Pemodenan"
"ID_RECONSTRUCTION_DESС","SEMUA OBJEK akan dimusnahkan. STAF anda akan kekal bersama anda. Tahap kakitangan akan DISIMPAN. Kecekapan objek baru anda akan DIGANDAKAN!"
"ID_GO","OK"
"ID_LATER","Kemudian"
"ID_GOOD","Bagus"
"ID_OPEN_NEXT","BUKA SETERUSNYA"
"ID_YOUR_REWARD","Ganjaran Anda"
"ID_WATCH_AD","Tonton"
"ID_QUEST_COMPLETE","Misi selesai"
"ID_LEVEL_10","10 thp."
"ID_AUTOPLAY_ENABLED","Automain
 dibolehkan"
"ID_INCOME","Pendapatan"
"ID_TUTOR_STEP_1","Hai! Mari kita bersihkan planet ini daripada sampah dan pencemaran bersama-sama! Ketik kawasan ini untuk membersihkannya."
"ID_TUTOR_STEP_2","Lihatlah betapa bersihnya ia! Para sukarelawan tidak duduk diam. Dengan bantuan mereka, kami mendapat tenaga tulen! Ketik atau leret pada pekerja untuk mengumpulkannya."
"ID_TUTOR_STEP_3","Sukarelawan bekerja dengan baik, tetapi mereka dapat bekerja dengan lebih baik lagi. Mari buka menu naik taraf dan tingkatkan tahapnya. Klik pada ikon naik taraf."
"ID_TUTOR_STEP_4","Menaik taraf objek meningkatkan pendapatan. Klik pada panel objek untuk menaik tarafnya."
"ID_TUTOR_STEP_5","Apabila objek mencapai tahap 10, ia berfungsi secara automatik. Anda hanya perlu lakukan ialah kumpulkan tenaga tulen. Klik pada ikon naik taraf untuk keluar dari mod cetak biru."
"ID_TUTOR_STEP_6","Sekarang mari dapatkan tenaga tulen secukupnya untuk membina objek kedua. Ia akan menjana lebih banyak pendapatan!"
"ID_TUTOR_STEP_7","Bagus! Kita mempunyai tenaga tulen yang mencukupi. Mari bina objek kedua."
"ID_TUTOR_STEP_8","Prestasi anda bagus! Terus pertingkatkan dan membina objek. Lihat, masih banyak kerja yang perlu dilakukan!"
"ID_TUTOR_HINT_9","Ini adalah menu misi dan pencarian. Di sini anda dapat menjejak kemajuannya."
"ID_TUTOR_HINT_10","Tahniah! Anda telah menyelesaikan misi pertama anda! Pergi ke menu pencarian untuk mendapatkan hadiah. Misi dan pencarian adalah sumber yang stabil bagi permata dan bekas."
"ID_TUTOR_HINT_11","Selamat datang ke kedai dalam permainan kami! Ini ialah bekas, ia mengandungi banyak item berharga."
"ID_TUTOR_HINT_12","Ini ialah penggalak. Ia memutar semula masa dan membolehkan anda memperoleh banyak pendapatan daripada objek."
"ID_TUTOR_HINT_13","Di sini anda boleh mengaktifkan penggalak eko, yang membolehkan semua objek berfungsi dua kali lebih pantas!"
"ID_TUTOR_HINT_14","Yeay! Anda mempunyai kad staf pertama anda! Kakitangan mempercepat kerja objek. Mari buka menu naik taraf dan lihat objek mana yang berfungsi lebih cepat."
"ID_TUTOR_HINT_15","Tahniah! Anda mendapat kad yang mencukupi untuk meningkatkan kakitangan anda ke tahap kedua! Apabila anda mempertingkatkannya, kelajuan objek akan meningkat dua kali ganda."
"ID_TUTOR_HINT_16","Tahniah! Anda mendapat kad yang mencukupi untuk meningkatkan kakitangan anda ke tahap kedua! Apabila anda mempertingkatkan, kelajuan objek akan meningkat dua kali ganda."
"ID_TUTOR_HINT_17","Ini adalah menu penyelidikan. Di sini anda boleh melancarkan perkembangan saintifik yang akan memberikan anda banyak pendapatan."
"ID_TUTOR_HINT_18","Inilah ialah Pokok Kehidupan! Bantu pertumbuhannya, dan dengan setiap cabang, ia akan memberikan anda lebih banyak permata!"
"ID_SPEED","Kepantasan"
"ID_NOT_ENOUGH_ENERGY","Tidak cukup tenaga"
"ID_NOT_ENOUGH_GEMS","Tidak cukup Permata"
"ID_UPGRADE_CARD_DESC","Naik taraf ke thp {0}."
"ID_LOADING","Memuatkan..."
"ID_PURCHASE_QUESTION","Beli?"
"ID_PACKAGE","Penghantaran"
"ID_PUSH_COMEBACK","Datang semula untuk mengumpulkan Bonus Harian!"
"ID_PUSH_DAILY","Kami berusaha membersihkan planet ini, tetapi kami mengalami kesukaran tanpa anda! Kembalilah!"
"ID_PUSH_TITLE_COMEBACK","Perlukan bantuan!"
"ID_PUSH_TITLE_DAILY","Ganjaran harian sudah sedia!"
"ID_RESEARCH","Kajian"
"ID_HOURS","j."
"ID_RESEARCH_LAB_TITLE","Makmal"
"ID_RESEARCH_LAB_DESC","Tempoh {0} jam"
"ID_RESEARCH_GEO_TITLE","Secara geologi"
"ID_RESEARCH_GEO_DESC","Tempoh {0} jam"
"ID_RESEARCH_FIELD_TITLE","Padang"
"ID_RESEARCH_FIELD_DESC","Tempoh {0} jam"
"ID_RESEARCH_COMPLEX_TITLE","Kompleks"
"ID_RESEARCH_COMPLEX_DESC","Tempoh {0} jam"
"ID_LAUNCH","Mula"
"ID_PERS_CARD_TITLE","Kad staf"
"ID_PERS_CARD_DESC","Buka bekas untuk dapatkan kad"
"ID_IMPROVE","Tatar"
"ID_PERS_CARD_CHARS","Objek:
 Kelajuan:
 Pendapatan:"
"ID_UNLOCK_PERS","Aktiviti baharu boleh didapati!
 ''Staf''"
"ID_UNLOCK_QUESTS","Aktiviti baharu boleh didapati!
 ''Pencarian''"
"ID_UNLOCK_RESEARCH","Aktiviti baharu boleh didapati!
 ''Kajian''"
"ID_UNLOCK_ECOBOOST","Aktiviti baharu boleh didapati!
 ''Penggalak Eko''"
"ID_UNLOCK_AIRDROP","Aktiviti baharu boleh didapati!
 ''Kapal UDara''"
"ID_UNLOCK_COFFEE","Aktiviti baharu boleh didapati!
 ''Penggalak Kopi''"
"ID_UNLOCK_GEM_TREE","Aktiviti baharu boleh didapati!
 ''Pokok Kehidupan''"
"ID_PUSH_RESEARCH","Datang semula untuk mendapatkan ganjaran"
"ID_PUSH_TITLE_RESEARCH","Penyelidikan selesai!"
"ID_Q_COLLECT_GEM_FRUITS","Kumpul {0} permata buah"
"ID_GEM_TREE","Pokok Kehidupan"
"ID_JACKPOT","Cepumas"
"ID_NEW_LEVEL","Tahap baharu!"
"ID_LEVEL","Tahap"
"ID_INCOME_INCREASED","Pendapatan
 ditingkatkan!"
"ID_RATE_LIKE","Adakah anda suka EcoClicker?"
"ID_RATE_RATE","Nilaikan kami!"
"ID_RATE_NEVER_ASK","Jangan tanya lagi"
"ID_FORTUNE_TITLE","Roda Nasib"
"ID_FW_FREE_AVAILABLE","Putaran Percuma boleh didapati"
"ID_FW_ROTATE","Putar"
"ID_CONGRADS","Tahniah!"
"ID_FWR_YOU_GET","Anda baru menang:"
"ID_FW_TIME_LEFT","Putaran percuma dalam"
"ID_INCOME_MULT","Pendapatan: <color=#B9FF58>{0}%</color>"
"ID_MODERN_SCORE","Skor pemodenan: <color=#B9FF58>{0}</color>"
"ID_MINI_QUESTS","Pencarian harian"
"ID_RESET_QUESTS","tetapkan semula dalam: {0}"
"ID_AD_RESET","Reset"
"ID_MOD_INCOME","Pendapatan semasa:"
"ID_MOD_SCORE","Skor pemodenan:"
"ID_MOD_SCORE_HINT","Skor pemodenan"
"ID_INCOME_AFTER","Pendapatan selepas pemodenan:"
"ID_MOD_SAVE","Akan disimpan:
 + kemajuan staf
 + permata
 + peti dan penghapus masa
 + kemajuan penyelidikan"
"ID_MOD_LOST","Akan hilang:
 - kemajuan bangunan
 - tenaga bersih
 - penggalak eko"
"ID_MOD_DESCR","Pemodenan mengubah skor pemodenan menjadi pendapatan"
"ID_MOD_HINT_1","Skor pemodenan diberikan untuk pembinaan objek, menaikkan tarafnya, dan juga masa yang luangkan dalam permainan."
"ID_MOD_HINT_2","Pemodenan mengubah skor pemodenan menjadi pendapatan, dengan itu meningkatkannya."
"ID_COMPLETED","Selesai"
"ID_ACHIEVEMENTS","Pencapaian"
"ID_MOD_BUBBLE","Tiba masanya untuk melakukan pemodenan"
"ID_MOD_BUTTON_INC","pendapatan +{0}%"
"ID_RATE_SELECT_STARS","Pilih bilangan bintang"
"ID_RATE_APPLY","Nilai!"
"ID_GDPR_TITLE","Nanti dahulu!"
"ID_GDPR_DESC","Sebelum kita mula, anda mesti menerima terma perkhidmatan kami!"
"ID_GDPR_TERMS","Baca terma"
"ID_GDPR_APPLY","Terima"
"ID_UPGRADE_FOR_AD_DESCR","Dapatkan + {0} ke tahap untuk {1}"
"ID_ACTIVATE","Aktifkan"
"ID_LOCKED_SCREEN_DESCR","Untuk membuka lokasi #{0}
membina setiap objek
di lokasi #{1}"
"ID_LOCKED_SCREEN_CAPTION","Lokasi tidak tersedia :("
"ID_BACK","Belakang"
"ID_UNLOCKED_SCREEN_DESCR1","Anda membersihkan setiap
petak lokasi #{0}!"
"ID_UNLOCKED_SCREEN_DESCR2","Lokasi #{0} kini tersedia!
Banyak kerja di hadapan"
"ID_TIME_EVENT_INFO_REWARDS_TITLE","REWARDS"
"ID_TIME_EVENT_INFO_REWARDS_MORE","MORE"
"ID_TIME_EVENT_INFO_DESCR","You've got a message
from an island nearby: ''We need your help! On our island
critical pollution level! Hurry up! ''
Well, duty is calling!"
"ID_TIME_EVENT_INFO_LAUNCH","BEGIN!"
"ID_TIME_EVENT_INFO_TIMER","ends in: {0}"
"ID_DAYS","d."
"ID_MINUTES","m."
"ID_TIME_EVENT_REWARDS_DESCR","Collect stars
by improving objects"
"ID_TIME_EVENT_RESULTS_TITLE","REWARDS"
"ID_TIME_EVENT_RESULTS_DESCR","event
ended!"
"ID_TIME_EVENT_RESULTS_COLLECT","COLLECT!"
"ID_TIMEBOOST_1h","Booster 1h"
"ID_TIMEBOOST_4h","Booster 4h"
"ID_TIMEBOOST_24h","Booster 24h"
"ID_TIMEEVENT_EXIT","EXIT"
"ID_TIMEEVENT_ENDSIN","Ends in:"
"ID_TIME_EVENT_INFO_TITLE","NEW EVENT!"
