"ID","VALUE"
"ID_IO_DESC_1","Was für ein guter Tag, um die Welt zu einem besseren Ort zu machen! Fang klein an! Oh, du hast ein Bonbonpapier verpasst. Hier, nimm es."
"ID_IO_DESC_2","Die Geräte helfen uns dabei, den Müll viel schneller zu sammeln. Der Traktor ist eko, er hat Pedale."
"ID_IO_DESC_3","Dank der Reinigung hat der Fisch in diesem Fluß keine Tentakel mehr."
"ID_IO_DESC_4","Eine wichtige Stufe von Recycling. Wenn man etwas nützliches von etwas wertlosem abtrennt. Ah! Eine Münze!"
"ID_IO_DESC_5","Glass, Papier und Plastik müssen getrennt werden."
"ID_IO_DESC_6","Ein Zuhause für Tiere, Sauerstoff für Menschen"
"ID_IO_DESC_7","Wir schmelzen altes Glas ein, um neues Glas herzustellen. Wir können das immer wieder machen."
"ID_IO_DESC_8","Frisches Obst und frische Gemüse das ganze Jahr anbauen, direkt neben dir."
"ID_IO_DESC_9","Wandelt Autos in ordentliche Würfel um. Warum? Weil sie es kann. Und weil sie Recycling sehr vereinfacht."
"ID_IO_DESC_10","Erzeugt Strom direkt aus der Luft!"
"ID_IO_DESC_11","Reinigt die Luft von Schadstoffen. Nicht was du denkst!"
"ID_IO_DESC_12","Die gefährdeten Arten werden weniger gefährdet."
"ID_IO_DESC_13","Du kansst Altreifen zu vielen nützlichen Sachen verwandeln. Es macht ja weniger Spaß, als wenn man sie verbrennt, aber das ist viel praktischer!"
"ID_IO_DESC_14","Du kannst eine neue Pfanne aus deiner alten Pfanne machen!"
"ID_IO_DESC_15","Das Haufen weggeworfenes Plastik ist kein Müll mehr, sondern eine wertvolle Resource."
"ID_IO_DESC_16","Elektrofahrzeuge sind der Verkehr der Zukunft!"
"ID_IO_DESC_17","Wenn es für Menschen, Meereslebewesen und das Klima gut ist."
"ID_IO_DESC_18","Der effektivste Weg, die Ozeane von Müll zu reinigen."
"ID_IO_DESC_19","Die Meeresfauna muss auch wiederhergestellt werden."
"ID_IO_DESC_20","Wofür? Damit mehrere Meeresbewohner ein Zuhause und Essen haben können!"
"ID_IO_DESC_21","Eine einfache Weise, Strom direkt aus einer Meerwelle zu erzeugen."
"ID_IO_DESC_22","Ein Stück Natur mitten in der Stadt! Frische Luft und viel Platz zum Spazierengehen mit Haustieren."
"ID_IO_DESC_23","Der See ist klein, aber die Vielfalt an Flora und Fauna ist riesig! Willst du die Schwäne füttern?"
"ID_IO_DESC_24","Waldtiere werden vor dem Feuer gerettet, es ist Zeit, Pilze für den Winter zu sammeln."
"ID_IO_DESC_25","Das Haus ist mit einem Blitzableiter ausgestattet, bei Gewittern keine Brände mehr."
"ID_IO_DESC_26","Die Einschienenbahn ist der umweltfreundlichste, geräumigste und schnellste Transport. Lassen wir rauchende Busse in der Vergangenheit."
"ID_IO_DESC_27","Die Bären haben wieder ein Zuhause. Nein sagen! zur globalen Erwärmung!"
"ID_IO_DESC_28","Eisberge schmelzen nicht mehr. Je größer die Gletscherfläche in der Antarktis ist, desto stabiler ist die Temperatur auf der ganzen Welt."
"ID_BUILD","Errichten"
"ID_ERROR","Fehler"
"ID_ERROR_AD_DESC","Versuch es später noch einmal :("
"ID_OK","OK"
"ID_DAILY_REWARDS_TITLE","Tägliche Belohnungen"
"ID_DAY","Tag"
"ID_R_U_SURE_EXIT","Möchtest du mit der Verbesserung der Welt offline weitermachen?"
"ID_GEMS","Edelsteine"
"ID_CLEAN_ENERGY","Saubere Energie"
"ID_PERS_CARD","Personalkarte {0}"
"ID_RENOVATION","Modernisierung"
"ID_RECONSTRUCTION_DESС","Alle Anlagen werden vernichtet. Dein Personal bleibt bei dir. Die Stufe der Personalenentwicklung bleibt unverändert. Die Leistungsfähigkeit von deinen neuen Anlagen verdoppelt sich!"
"ID_GO","Los!"
"ID_LATER","Später"
"ID_GOOD","Gut"
"ID_OPEN_NEXT","Nächste öffnen"
"ID_YOUR_REWARD","Deine Belohnung"
"ID_WATCH_AD","Beobachten"
"ID_QUEST_COMPLETE","Mission abgeschlossen"
"ID_LEVEL_10","Stufe 10."
"ID_AUTOPLAY_ENABLED","Autoplay aktiviert"
"ID_INCOME","Einnahmen"
"ID_TUTOR_STEP_1","Hi! Lass uns die Welt von Müll und Verschmutzung zusammen reinigen! Tippe auf diesen Bereich, um sie zu reinigen."
"ID_TUTOR_STEP_2","Schau mal, wie viel sauberer sie geworden ist! Die Freiwilligen haben sich damit beschäftigt. Mit ihrer Hilfe haben wir saubere Energie gewonnen! Tippe oder streiche auf den Arbeitnehmern, um die Energie einzusammeln."
"ID_TUTOR_STEP_3","Die Freiwilligen arbeiten zwar gut, aber sie können noch besser arbeiten! Lass uns das Upgrademenu öffnen und sie leveln. Klicke auf das Upgrade-Icon."
"ID_TUTOR_STEP_4","Ein Upgrade von der Anlage erhöht die Einnahmen. Klicke auf das Anlagenfeld, um sie aufzurüsten."
"ID_TUTOR_STEP_5","Wenn die Anlage Stufe 10 erreicht, wird sie automatisch funktionieren. Alles was du machen musst ist die saubere Energie einzusammeln. Klicke auf das Upgrade-Icon, um den Blueprint-Modus zu verlassen."
"ID_TUTOR_STEP_6","Nun lass uns genügend saubere Energie erwerben, um die zweite Anlage zu errichten. Sie wird noch mehr Einnahmen generieren!"
"ID_TUTOR_STEP_7","Großartig! Wir haben jetzt genügend saubere Energie. Lass uns die zweite Anlage errichten."
"ID_TUTOR_STEP_8","Prima! Mach mit der Aufrüstung und mit dem Errichten von den Anlagen weiter. Schau mal, es gibt noch viel zu tun!"
"ID_TUTOR_HINT_9","Das ist das Quest- und Missionsmenu. Hier kannst du die Fortschritte verfolgen."
"ID_TUTOR_HINT_10","Herzlichen Glückwunsch! Du hast deine erste Mission erledigt! Gehe zum Questmenu, um deine Belohnung zu erhalten. Die Missionen und die Missionen sind eine stabile Quelle für Edelsteine und Kisten."
"ID_TUTOR_HINT_11","Willkommen in unserem In-Game-Geschäft! Das sind die Kisten, es gibt viele nützliche Sachen drin."
"ID_TUTOR_HINT_12","Und das sind die Boosters. Sie spülen die Zeit zurück und lassen dich viele Einnahmen von den Anlagen erhalten."
"ID_TUTOR_HINT_13","Hier kannst du den Öko-Schub aktivieren. Dadurch werden alle Anlagen doppelt so schnell laufen!"
"ID_TUTOR_HINT_14","Hooray! Du hast deine erste Personalkarte erhalten! Das Personal beschleunigt die Arbeit. Lass uns das Upgrade-Menu öffnen und uns schauen, welche Anlage schneller als andere läuft."
"ID_TUTOR_HINT_15","Herzlichen Glückwunsch! Du hast genügend Karten, um dein Personal auf die zweite Stufe zu setzen! Wenn du das machst, wird die Anlage doppelt so schnell laufen."
"ID_TUTOR_HINT_16","Wunderbar! Du hast eine wichtige Stufe erreicht. Die Modernisation der Anlagen lässt dich noch mehr saubere Energie gewinnen!"
"ID_TUTOR_HINT_17","Das ist das Forschungsmenu. Hier kannst du wissenschaftliche Entwicklung starten, die dir viele Einnahmen bringen wird."
"ID_TUTOR_HINT_18","Das ist der Baum des Lebens! Hilf ihm dabei, zu wachsen, und jeder Zweig wird dir noch mehr Edelsteine bringen!"
"ID_SPEED","Speed"
"ID_NOT_ENOUGH_ENERGY","Es gibt nicht genügend Energie"
"ID_NOT_ENOUGH_GEMS","Es gibt nicht genügend Edelsteine"
"ID_UPGRADE_CARD_DESC","Auf Stufe {0} aufrüsten"
"ID_LOADING","Ladevorgang.."
"ID_PURCHASE_QUESTION","Kaufen?"
"ID_PACKAGE","Paket"
"ID_PUSH_COMEBACK","Komm zurück und sammle den Tagesbonus ein!"
"ID_PUSH_DAILY","Wir versuchen, unseren Planet zu reinigen, aber es ist schwierig ohne dich! Komm zurück!"
"ID_PUSH_TITLE_COMEBACK","Brauche Hilfe!"
"ID_PUSH_TITLE_DAILY","Tägliche Belohnung ist da!"
"ID_RESEARCH","Forschung"
"ID_HOURS","Std."
"ID_RESEARCH_LAB_TITLE","Labor"
"ID_RESEARCH_LAB_DESC","Dauer von {0} Stunden"
"ID_RESEARCH_GEO_TITLE","Geologische"
"ID_RESEARCH_GEO_DESC","Dauer von {0} Stunden"
"ID_RESEARCH_FIELD_TITLE","Acker"
"ID_RESEARCH_FIELD_DESC","Dauer von {0} Stunden"
"ID_RESEARCH_COMPLEX_TITLE","Komplexe"
"ID_RESEARCH_COMPLEX_DESC","Dauer von {0} Stunden"
"ID_LAUNCH","Starten"
"ID_PERS_CARD_TITLE","Personalkarte"
"ID_PERS_CARD_DESC","Öffne Kisten, um Karten zu bekommen"
"ID_IMPROVE","Aufrüsten"
"ID_PERS_CARD_CHARS","Anlage:
Speed:
Einnahmen:"
"ID_UNLOCK_PERS","Neue Tätigkeit verfügbar!
''Personal''"
"ID_UNLOCK_QUESTS","Neue Tätigkeit verfügbar!
''Missionen''"
"ID_UNLOCK_RESEARCH","Neue Tätigkeit verfügbar!
''Forschung''"
"ID_UNLOCK_ECOBOOST","Neue Tätigkeit verfügbar!
''Öko-Schub''"
"ID_UNLOCK_AIRDROP","Neue Tätigkeit verfügbar!
''Luftschiff''"
"ID_UNLOCK_COFFEE","Neue Tätigkeit verfügbar!
''Kaffee-Boost''"
"ID_UNLOCK_GEM_TREE","Neue Tätigkeit verfügbar! ''Der Baum des Lebens''"
"ID_PUSH_RESEARCH","Komm zurück und erhalte deine Belohnung"
"ID_PUSH_TITLE_RESEARCH","Forschung abgeschlossen!"
"ID_Q_COLLECT_GEM_FRUITS","{0} Edelstein-Früchte einsammeln"
"ID_GEM_TREE","Der Baums des Lebens"
"ID_JACKPOT","Jackpot"
"ID_NEW_LEVEL","neue Stufe!"
"ID_LEVEL","Stufe"
"ID_INCOME_INCREASED","Einnahmen erhöht!"
"ID_RATE_LIKE","Gefällt dir das Spiel?"
"ID_RATE_RATE","Bewerten Sie uns!"
"ID_RATE_NEVER_ASK","Fragen Sie nicht noch einmal"
"ID_FORTUNE_TITLE","Schicksalsrad"
"ID_FW_FREE_AVAILABLE","Freier Spin verfügbar"
"ID_FW_ROTATE","Twist"
"ID_CONGRADS","Herzliche Glückwünsche!"
"ID_FWR_YOU_GET","Du hast gerade gewonnen:"
"ID_FW_TIME_LEFT","Bis zum freien Spin"
"ID_INCOME_MULT","Einkommen: <color=#B9FF58>{0}%</color>"
"ID_MODERN_SCORE","Modernisierungsergebnis: <color=#B9FF58>{0}</color>"
"ID_MINI_QUESTS","Tägliche quests"
"ID_RESET_QUESTS","Laben in: {0}"
"ID_AD_RESET","Laben"
"ID_MOD_INCOME","Laufende Einnahmen:"
"ID_MOD_SCORE","Modernisierungsergebnis:"
"ID_MOD_SCORE_HINT","Modernisierungsergebnis"
"ID_INCOME_AFTER","Einkommen nach Modernisierung:"
"ID_MOD_SAVE","Wird gespeichert:
+ Personalfortschritt
+ Edelsteine
+ Truhen und Zeitmesser
+ Forschungsfortschritt"
"ID_MOD_LOST","Wird verloren sein:
- Baufortschritt
- saubere Energie
- Öko-Boost"
"ID_MOD_DESCR","Die Modernisierung wandelt Modernisierungsergebnisse in Einkommen um"
"ID_MOD_HINT_1","Modernisierungswerte werden für das Erstellen von Objekten, deren Aktualisierung sowie für die im Spiel verbrachte Zeit angegeben."
"ID_MOD_HINT_2","Durch die Modernisierung werden Modernisierungsergebnisse in Einkommen umgewandelt und damit erhöht."
"ID_COMPLETED","Erledigt"
"ID_ACHIEVEMENTS","Erfolge"
"ID_MOD_BUBBLE","Es ist Zeit für eine Modernisierung"
"ID_MOD_BUTTON_INC","einkommen +{0}%"
"ID_RATE_SELECT_STARS","Wählen Sie die Anzahl der Sterne"
"ID_RATE_APPLY","Bewertung!"
"ID_GDPR_TITLE","Einen Augenblick!"
"ID_GDPR_DESC","Bevor wir beginnen, müssen Sie unsere Nutzungsbedingungen akzeptieren!"
"ID_GDPR_TERMS","AGB lesen"
"ID_GDPR_APPLY","Akzeptieren"
"ID_UPGRADE_FOR_AD_DESCR","Holen Sie sich +{0}, um für {1} zu leveln"
"ID_ACTIVATE","aktivieren Sie"
"ID_LOCKED_SCREEN_DESCR","Um Standort #{0} zu öffnen
baue alle objekte
vor Ort #{1}"
"ID_LOCKED_SCREEN_CAPTION","Standort nicht verfügbar :("
"ID_BACK","Zurück"
"ID_UNLOCKED_SCREEN_DESCR1","Du hast jeden gelöscht
Grundstücke von Standort #{0}!"
"ID_UNLOCKED_SCREEN_DESCR2","Standort #{0} ist jetzt verfügbar!
Viel Arbeit vor uns"
"ID_TIME_EVENT_INFO_REWARDS_TITLE","REWARDS"
"ID_TIME_EVENT_INFO_REWARDS_MORE","MORE"
"ID_TIME_EVENT_INFO_DESCR","You've got a message
from an island nearby: ''We need your help! On our island
critical pollution level! Hurry up! ''
Well, duty is calling!"
"ID_TIME_EVENT_INFO_LAUNCH","BEGIN!"
"ID_TIME_EVENT_INFO_TIMER","ends in: {0}"
"ID_DAYS","d."
"ID_MINUTES","m."
"ID_TIME_EVENT_REWARDS_DESCR","Collect stars
by improving objects"
"ID_TIME_EVENT_RESULTS_TITLE","REWARDS"
"ID_TIME_EVENT_RESULTS_DESCR","event
ended!"
"ID_TIME_EVENT_RESULTS_COLLECT","COLLECT!"
"ID_TIMEBOOST_1h","Booster 1h"
"ID_TIMEBOOST_4h","Booster 4h"
"ID_TIMEBOOST_24h","Booster 24h"
"ID_TIMEEVENT_EXIT","EXIT"
"ID_TIMEEVENT_ENDSIN","Ends in:"
"ID_TIME_EVENT_INFO_TITLE","NEW EVENT!"
