"ID","VALUE"
"ID_RECONSTRUCTION_DESС","TODOS OS OBJETOS serão destruídos. Sua EQUIPE permanecerá com você. O nível da equipe será ECONOMIZADO. A eficiência de seus novos objetos será EM DOBRO!"
"ID_GO","OK"
"ID_LATER","Mais Tarde"
"ID_GOOD","Muito bem"
"ID_OPEN_NEXT","ABRIR PRÓXIMO"
"ID_YOUR_REWARD","Sua Recompensa"
"ID_WATCH_AD","Assistir"
"ID_QUEST_COMPLETE","Missão concluída"
"ID_LEVEL_10","Nv. 10"
"ID_AUTOPLAY_ENABLED","Reprodução automática
 ativada"
"ID_INCOME","Renda"
"ID_TUTOR_STEP_1","Olá! Vamos limpar o planeta do lixo e da poluição juntos! Toque nesta área para limpá-la."
"ID_TUTOR_STEP_2","Olha como ele se tornou mais limpo! Os voluntários não ficaram parados. Com a ajuda deles, temos energia pura! Toque ou deslize nos trabalhadores para coletar."
"ID_TUTOR_STEP_3","Voluntários trabalham bem, mas podem trabalhar ainda melhor! Vamos abrir o menu de upgrade e aumentar seu nível. Clique no ícone de upgrade."
"ID_TUTOR_STEP_4","Fazer upgrade do objeto aumenta a renda. Clique no painel do objeto para fazer o upgrade."
"ID_TUTOR_STEP_5","Quando o objeto atingir o nível 10, começará a funcionar automaticamente. Tudo que você tem que fazer coletar energia pura. Clique no ícone de upgrade para sair do modo de projeto."
"ID_TUTOR_STEP_6","Agora vamos obter energia pura suficiente para construir um segundo objeto. Vai gerar ainda mais renda!"
"ID_TUTOR_STEP_7","Excelente! Temos energia pura suficiente. Vamos construir o segundo objeto."
"ID_TUTOR_STEP_8","Você está indo bem! Continue a aprimorar e construir objetos. Ei, ainda há muito trabalho a fazer!"
"ID_TUTOR_HINT_9","Este é um menu de missões e tarefas. Aqui você pode acompanhar o progresso de todas."
"ID_TUTOR_HINT_10","Parabéns! Você concluiu sua primeira missão! Vá para o menu de tarefa para ganhar uma recompensa. Missões e tarefas são uma fonte estável de gemas preciosas e maletas."
"ID_TUTOR_HINT_11","Nossa loja in-game lhe dá as boas-vindas! Essas são maletas contendo muitas coisas valiosas."
"ID_TUTOR_HINT_12","E estes são boosters. Eles retrocedem o tempo e permitem que você ganhe um monte de renda com os objetos."
"ID_TUTOR_HINT_13","Aqui você pode ativar o ecoboost, que permitirá a todos os objetos funcionarem duas vezes mais rápido!"
"ID_TUTOR_HINT_14","Uhuuuu! Você ganhou seu primeiro cartão de pessoal! A equipe acelera o trabalho dos objetos. Vamos abrir o menu de upgrade e ver que objeto funciona mais rápido."
"ID_TUTOR_HINT_15","Parabéns! Você tem cartões suficientes para atualizar sua equipe para o segundo nível! Quando você melhorá-lo, a velocidade do objeto será duplicada."
"ID_TUTOR_HINT_16","Excelente! Você chegou numa fase muito importante! A modernização dos objetos permitirá ganhar energia ainda mais pura!"
"ID_TUTOR_HINT_17","Este é o menu de pesquisa. Aqui você pode iniciar desenvolvimentos científicos que gerarão muita renda."
"ID_TUTOR_HINT_18","Esta é a Árvore da Vida! Ajude-a a crescer. Cada ramo vai trazer ainda mais gemas preciosas!"
"ID_SPEED","Rapidez"
"ID_NOT_ENOUGH_ENERGY","Sem energia suficiente"
"ID_NOT_ENOUGH_GEMS","Sem gemas suficientes"
"ID_UPGRADE_CARD_DESC","Upgrade para Nv. {0}"
"ID_LOADING","Carregando..."
"ID_PURCHASE_QUESTION","Comprar?"
"ID_PACKAGE","Entrega"
"ID_PUSH_COMEBACK","Volte para receber o Bônus Diário!"
"ID_PUSH_DAILY","Estamos tentando limpar o planeta, mas vai ser difícil sem a sua ajuda! Volte logo!"
"ID_PUSH_TITLE_COMEBACK","Precisamos de ajuda!"
"ID_PUSH_TITLE_DAILY","Recompensa diária disponível!"
"ID_RESEARCH","Pesquisa"
"ID_HOURS","h."
"ID_RESEARCH_LAB_TITLE","Laboratório"
"ID_RESEARCH_LAB_DESC","Duração {0} horas"
"ID_RESEARCH_GEO_TITLE","Geológico"
"ID_RESEARCH_GEO_DESC","Duração {0} horas"
"ID_RESEARCH_FIELD_TITLE","Campo"
"ID_RESEARCH_FIELD_DESC","Duração {0} horas"
"ID_RESEARCH_COMPLEX_TITLE","Complexo"
"ID_RESEARCH_COMPLEX_DESC","Duração {0} horas"
"ID_LAUNCH","Iniciar"
"ID_PERS_CARD_TITLE","Ct. pessoal"
"ID_PERS_CARD_DESC","Abra maletas para ganhar cartões"
"ID_IMPROVE","Upgrade"
"ID_PERS_CARD_CHARS","Objeto:
 Velocidade:
 Renda:"
"ID_UNLOCK_PERS","Nova atividade disponível!
 '' Funcionários''"
"ID_UNLOCK_QUESTS","Nova atividade está disponível!
 '' Tarefas''"
"ID_UNLOCK_RESEARCH","Nova atividade está disponível!
 '' Pesquisa''"
"ID_UNLOCK_ECOBOOST","Nova atividade disponível!
 '' Ecoboost''"
"ID_UNLOCK_AIRDROP","Nova atividade está disponível!
 ''Zepelim''"
"ID_UNLOCK_COFFEE","Nova atividade está disponível!
 '' Cofeeboost''"
"ID_UNLOCK_GEM_TREE","Nova atividade disponível!
 '’ Árvore de Vida''"
"ID_PUSH_RESEARCH","Volte para receber recompensas"
"ID_PUSH_TITLE_RESEARCH","Pesquisa concluída!"
"ID_Q_COLLECT_GEM_FRUITS","Colete {0} frutas de gemas"
"ID_GEM_TREE","Árvore da Vida"
"ID_JACKPOT","Jackpot"
"ID_NEW_LEVEL","Novo nível!"
"ID_LEVEL","Nível"
"ID_INCOME_INCREASED","A renda
 aumentou!"
"ID_RATE_LIKE","Curtiu o EcoClicker?"
"ID_RATE_RATE","Avalie-nos!"
"ID_RATE_NEVER_ASK","Não me pergunte de novo"
"ID_FORTUNE_TITLE","Roda da fortuna"
"ID_FW_FREE_AVAILABLE","Giro grátis disponível"
"ID_FW_ROTATE","Girar"
"ID_CONGRADS","Parabéns!"
"ID_FWR_YOU_GET","Você acabou de ganhar:"
"ID_FW_TIME_LEFT","Tempo até giro grátis"
"ID_INCOME_MULT","Renda: <color=#B9FF58>{0}%</color>"
"ID_MODERN_SCORE","Pontuação de modernização: <color=#B9FF58>{0}</color>"
"ID_MINI_QUESTS","Tarefas diárias"
"ID_RESET_QUESTS","zera em: {0}"
"ID_AD_RESET","Redefinir"
"ID_MOD_INCOME","Renda atual:"
"ID_MOD_SCORE","Pontuação de modernização:"
"ID_MOD_SCORE_HINT","Pontuação de modernização"
"ID_INCOME_AFTER","Renda após modernização:"
"ID_MOD_SAVE","Serão salvos:
 + progresso de pessoal
 + gemas
 + baús e boosters de tempo
 + progresso da pesquisa"
"ID_MOD_LOST","Serão perdidos:
 - progresso de desenvolvimento-
 -energia limpa
 ecoboost"
"ID_MOD_DESCR","Modernização converte pontuações em renda"
"ID_MOD_HINT_1","Pontuações de modernização são dadas pela construção de objetos, upgrade, bem como pelo tempo gasto no jogo."
"ID_MOD_HINT_2","A modernização converte as pontuações em renda, aumentando-a."
"ID_COMPLETED","Concluído"
"ID_ACHIEVEMENTS","Conquistas"
"ID_MOD_BUBBLE","É hora de modernizar"
"ID_MOD_BUTTON_INC","renda +{0}%"
"ID_RATE_SELECT_STARS","Escolha o número de estrelas"
"ID_RATE_APPLY","Avaliar!"
"ID_GDPR_TITLE","Espere um segundo!"
"ID_GDPR_DESC","Antes de começarmos, deve aceitar os nossos termos de serviço!"
"ID_GDPR_TERMS","Ler os termos"
"ID_GDPR_APPLY","Aceitar"
"ID_UPGRADE_FOR_AD_DESCR","Obtenha +{0} para subir de nível para {1}"
"ID_ACTIVATE","Ativar"
"ID_LOCKED_SCREEN_DESCR","Para abrir o local #{0}
construir todos os objetos
no local #{1}"
"ID_LOCKED_SCREEN_CAPTION","Localização indisponível :("
"ID_BACK","Voltar"
"ID_UNLOCKED_SCREEN_DESCR1","Você limpou todos
lotes da localização #{0}!"
"ID_UNLOCKED_SCREEN_DESCR2","A localização #{0} já está disponível!
Muito trabalho pela frente"
"ID_TIME_EVENT_INFO_REWARDS_TITLE","REWARDS"
"ID_TIME_EVENT_INFO_REWARDS_MORE","MORE"
"ID_TIME_EVENT_INFO_DESCR","You've got a message
from an island nearby: ''We need your help! On our island
critical pollution level! Hurry up! ''
Well, duty is calling!"
"ID_TIME_EVENT_INFO_LAUNCH","BEGIN!"
"ID_TIME_EVENT_INFO_TIMER","ends in: {0}"
"ID_DAYS","d."
"ID_MINUTES","m."
"ID_TIME_EVENT_REWARDS_DESCR","Collect stars
by improving objects"
"ID_TIME_EVENT_RESULTS_TITLE","REWARDS"
"ID_TIME_EVENT_RESULTS_DESCR","event
ended!"
"ID_TIME_EVENT_RESULTS_COLLECT","COLLECT!"
"ID_TIMEBOOST_1h","Booster 1h"
"ID_TIMEBOOST_4h","Booster 4h"
"ID_TIMEBOOST_24h","Booster 24h"
"ID_TIMEEVENT_EXIT","EXIT"
"ID_TIMEEVENT_ENDSIN","Ends in:"
"ID_TIME_EVENT_INFO_TITLE","NEW EVENT!"
