"ID","VALUE"
"ID_Q_COLLECT_AIRDROPS","Kumpulkan hadiah dari zeppelin {0} kali"
"ID_Q_LAUNCH_RESEARCH","Mulai riset {0} kali"
"ID_Q_USE_COFFEE","Gunakan Kopi Pendorong"
"ID_CASES_TITLE","PETI"
"ID_CASE_SIMPLE","Peti sederhana"
"ID_CASE_STEEL","Peti baja"
"ID_CASE_GOLD","Peti emas"
"ID_GEMS_TITLE","PERMATA"
"ID_GEMS_PACK_1","Beberapa permata"
"ID_GEMS_PACK_2","Segenggam permata"
"ID_GEMS_PACK_3","Sekantong permata"
"ID_GEMS_PACK_4","Sepeti permata"
"ID_GEMS_PACK_5","Satu truk permata"
"ID_GEMS_PACK_6","Segunung permata"
"ID_BOOSTERS_TITLE","PENDORONG WAKTU"
"ID_BOOSTER_DESC_1","Mundurkan waktu selama {0} jam"
"ID_BOOSTER_DESC_2","Mundurkan waktu selama {0} jam"
"ID_ECOBOOST_TITLE","Pendorong Eco"
"ID_ECOBOOST_DESC","Tingkatkan penghasilan x2 selama 4 jam. Efek berlangsung 12 jam."
"ID_COFFEE_BOOST","Kopi Pendorong"
"ID_COFFEE_POP_TITLE","Secangkir kopi"
"ID_COFFEE_POP_DESC","Semua objek dipercepat selama {0} dtk"
"ID_DRINK","Minum"
"ID_TIME","{0}j. {1}mnt."
"ID_IO_TITLE_1","Pembersih sukarela"
"ID_IO_TITLE_2","Traktor"
"ID_IO_TITLE_3","Filter sungai"
"ID_IO_TITLE_4","Pemisah"
"ID_IO_TITLE_5","Pemilahan sampah"
"ID_IO_TITLE_6","Hutan"
"ID_IO_TITLE_7","Peleburan kaca"
"ID_IO_TITLE_8","Rumah kaca"
"ID_IO_TITLE_9","Penghancur mobil"
"ID_IO_TITLE_10","Generator angin"
"ID_IO_TITLE_11","Penyegar udara"
"ID_IO_TITLE_12","Cagar alam"
"ID_IO_TITLE_13","Penggiling karet"
"ID_IO_TITLE_14","Pabrik peleburan"
"ID_IO_TITLE_15","Printer 3D"
"ID_IO_TITLE_16","Garasi Tesla"
"ID_IO_TITLE_17","Tambak"
"ID_IO_TITLE_18","Kapal pengumpul sampah"
"ID_IO_TITLE_19","Tambak penetasan ikan"
"ID_IO_TITLE_20","Karang tiruan"
"ID_IO_TITLE_21","Pelampung elektrik"
"ID_IO_TITLE_22","Taman"
"ID_IO_TITLE_23","Danau"
"ID_IO_TITLE_24","Hutan musim gugur"
"ID_IO_TITLE_25","Rumah pengawas hutan"
"ID_IO_TITLE_26","Stasiun monorel"
"ID_IO_TITLE_27","Pulau es"
"ID_IO_TITLE_28","Gunung es"
"ID_IO_DESC_1","Hari yang baik untuk membuat bumi menjadi tempat yang lebih baik! Mulai dari yang kecil!
 Oh, kamu melewatkan bungkus permen. Itu."
"ID_IO_DESC_2","Peralatan teknik akan membantu mengumpulkan sampah lebih cepat
 Traktor itu ramah lingkungan, ada pedalnya."
"ID_IO_DESC_3","Terima kasih telah bersih-bersih, tidak ada ikan bersungut lagi di sungai ini."
"ID_IO_DESC_4","Fase sangat penting dalam daur ulang. Memisahkan benda berharga dari sampah.
 Ah! ada koin!"
"ID_IO_DESC_5","Kaca — pisah, kertas — pisah, plastik — pisah."
"ID_IO_DESC_6","Rumah bagi binatang, oksigen bagi manusia."
"ID_IO_DESC_7","Kita melebur kaca bekas untuk menghasilkan kaca baru. Kita dapat melakukannya berulang kali."
"ID_IO_DESC_8","Menanam buah dan sayuran segar sepanjang tahun, di dekatmu."
"ID_IO_DESC_9","Mengubah mobil menjadi kubus. Mengapa? Karena bisa. Juga karena membuat daur ulang menjadi jauh lebih mudah."
"ID_IO_DESC_10","Benar-benar menghasilkan listrik dari udara!"
"ID_IO_DESC_11","Membersihkan udara dari kotoran berbahaya! Bukan seperti yang kau kira."
"ID_IO_DESC_12","Spesies terancam punah tidak akan punah."
"ID_IO_DESC_13","Kamu bisa membuat banyak barang berguna dari ban bekas. Tidak seseru membakarnya, tetapi jauh lebih berguna."
"ID_IO_DESC_14","Kamu bisa membuat wajan baru dari wajan bekas!"
"ID_IO_DESC_15","Gundukan plastik bekas bukan lagi sampah, tetapi sumber daya berharga."
"ID_IO_DESC_16","Mobil elektrik adalah transportasi masa depan!"
"ID_IO_DESC_17","Saat menjadi baik bagi manusia, kehidupan laut, dan iklim."
"ID_IO_DESC_18","Cara paling efektif membersihkan samudera dari sampah."
"ID_IO_DESC_19","Fauna laut juga harus dipulihkan."
"ID_IO_DESC_20","Untuk apa? Agar penghuni laut punya tempat tinggal dan bisa makan!"
"ID_IO_DESC_21","Skema sederhana menghasilkan listrik langsung dari ombak lautan."
"ID_IO_DESC_22","Sepotong alam di tengah kota! Udara segar dan banyak ruang untuk berjalan-jalan dengan hewan peliharaan."
"ID_IO_DESC_23","Danau ini kecil, tetapi keragaman flora dan faunanya besar! Mau memberi makan angsa?"
"ID_IO_DESC_24","Binatang hutan selamat dari kebakaran, saatnya mengumpulkan jamur untuk musim dingin."
"ID_IO_DESC_25","Rumah ini dilengkapi penangkal petir, tidak ada lagi kebakaran saat badai petir."
"ID_IO_DESC_26","Monorel adalah alat transportasi paling luas, cepat, dan ramah lingkungan. Asap bus sudah ketinggalan zaman."
"ID_IO_DESC_27","Para beruang punya tempat tinggal lagi. Katakan ""TIDAK!"" pada pemanasan global!"
"ID_IO_DESC_28","Gunung es tidak mencair lagi. Semakin luas area gletser di Antarktika, semakin stabil temperatur di seluruh dunia."
"ID_BUILD","Bangun"
"ID_ERROR","Eror"
"ID_ERROR_AD_DESC","Coba lagi nanti :("
"ID_OK","Ок"
"ID_DAILY_REWARDS_TITLE","Hadiah harian"
"ID_DAY","Hari"
"ID_R_U_SURE_EXIT","Ingin terus memperbaiki bumi dalam kehidupan nyata?"
"ID_GEMS","PERMATA"
"ID_CLEAN_ENERGY","Energi murni"
"ID_PERS_CARD","Kartu staf {0}"
"ID_RENOVATION","Modernisasi"
"ID_RECONSTRUCTION_DESС","SEMUA OBJEK akan dihancurkan. STAF akan tetap bersamamu. Tingkat staf akan DISIMPAN. Efisiensi objek barumu akan BERLIPAT GANDA!"
"ID_GO","OK"
"ID_LATER","Kemudian"
"ID_GOOD","Bagus"
"ID_OPEN_NEXT","BUKA SELANJUTNYA"
"ID_YOUR_REWARD","Hadiahmu"
"ID_WATCH_AD","IKLAN"
"ID_QUEST_COMPLETE","Misi selesai"
"ID_LEVEL_10","10 lvl."
"ID_AUTOPLAY_ENABLED","Main otomatis
 diaktifkan"
"ID_INCOME","Penghasilan"
"ID_TUTOR_STEP_1","Hai! Ayo kita bersihkan planet dari sampah dan polusi! Ketuk area ini untuk membersihkannya."
"ID_TUTOR_STEP_2","Lihat seberapa bersih jadinya! Para sukarelawan tidak tinggal diam. Dengan bantuan mereka kita mendapatkan energi murni! Ketuk atau usap pekerja untuk mengumpulkannya."
"ID_TUTOR_STEP_3","Sukarelawan bekerja dengan baik, tetapi mereka dapat bekerja lebih baik! Ayo buka menu upgrade dan tingkatkan levelnya. Ketuk ikon upgrade."
"ID_TUTOR_STEP_4","Meng-upgrade objek akan meningkatkan penghasilan. Klik panel objek untuk mengupgradenya."
"ID_TUTOR_STEP_5","Saat objek mencapai level 10, otomatis akan mulai bekerja. Yang perlu kamu lakukan hanyalah mengumpulkan energi murni. Klik ikon upgrade untuk keluar dari mode cetak biru."
"ID_TUTOR_STEP_6","Ayo kumpulkan cukup energi untuk membangun objek baru. Objek baru akan mendatangkan lebih banyak penghasilan!"
"ID_TUTOR_STEP_7","Bagus! Kita punya cukup energi murni. Ayo bangun objek kedua."
"ID_TUTOR_STEP_8","Bagus! Lanjutkan meningkatkan dan membangun objek. Lihat, masih banyak pekerjaan yang harus dilakukan!"
"ID_TUTOR_HINT_9","Ini adalah menu misi dan tugas. Di sini kamu bisa melacak kemajuannya."
"ID_TUTOR_HINT_10","Selamat! Kamu sudah menyelesaikan misi pertama! Masuk ke menu tugas untuk mendapatkan hadiah. Misi dan tugas adalah sumber permata dan peti yang stabil."
"ID_TUTOR_HINT_11","Selamat datang di toko dalam game! Ini adalah peti yang berisi banyak barang berharga."
"ID_TUTOR_HINT_12","Dan ini adalah pendorong. Pendorong dapat memundurkan waktu dan memungkinkan mendapatkan banyak penghasilan dari objek."
"ID_TUTOR_HINT_13","Di sini kamu dapat mengaktifkan pendorong eco, yang akan memungkinkan semua objek bekerja dua kali lebih cepat!"
"ID_TUTOR_HINT_14","Hore! Kamu mendapatkan kartu staf pertama! Staf dapat mempercepat pekerjaan objek. Ayo buka menu upgrade san lihat objek mana yang bekerja lebih cepat."
"ID_TUTOR_HINT_15","Selamat! Kamu punya cukup kartu untuk meng-upgrade staf ke level kedua! Jika kamu tingkatkan, kecepatan objek akan meningkat dua kali lipat."
"ID_TUTOR_HINT_16","Bagus! Kamu telah mencapai tahap penting! Modernisasi objek memungkinkan mendapatkan lebih banyak energi murni!"
"ID_TUTOR_HINT_17","Ini adalah menu riset. Di sini kamu dapat menjalankan pengembangan ilmiah yang akan mendatangkan banyak penghasilan."
"ID_TUTOR_HINT_18","Ini adalah Pohon Kehidupan! Rawat baik-baik, dan setiap cabang akan menghasilkan lebih banyak permata!"
"ID_SPEED","Kecepatan"
"ID_NOT_ENOUGH_ENERGY","Energi tidak mencukupi"
"ID_NOT_ENOUGH_GEMS","Permata tidak mencukupi"
"ID_UPGRADE_CARD_DESC","Upgrade ke lvl {0}."
"ID_LOADING","Memuat..."
"ID_PURCHASE_QUESTION","Beli?"
"ID_PACKAGE","Pengiriman"
"ID_PUSH_COMEBACK","Datang lagi untuk mengumpulkan Bonus Harian!"
"ID_PUSH_DAILY","Kami mencoba membersihkan planet, tetapi kami butuh bantuanmu! Kembalilah!"
"ID_PUSH_TITLE_COMEBACK","Butuh bantuan!"
"ID_PUSH_TITLE_DAILY","Hadiah harian sudah siap!"
"ID_RESEARCH","Riset"
"ID_HOURS","j."
"ID_RESEARCH_LAB_TITLE","Laboratorium"
"ID_RESEARCH_LAB_DESC","Durasi {0} jam"
"ID_RESEARCH_GEO_TITLE","Geologis"
"ID_RESEARCH_GEO_DESC","Durasi {0} jam"
"ID_RESEARCH_FIELD_TITLE","Lapangan"
"ID_RESEARCH_FIELD_DESC","Durasi {0} jam"
"ID_RESEARCH_COMPLEX_TITLE","Kompleks"
"ID_RESEARCH_COMPLEX_DESC","Durasi {0} jam"
"ID_LAUNCH","Mulai"
"ID_PERS_CARD_TITLE","Kartu staf"
"ID_PERS_CARD_DESC","Buka peti untuk mendapatkan kartu"
"ID_IMPROVE","Upgrade"
"ID_PERS_CARD_CHARS","Objek:
 Kecepatan:
 Penghasilan:"
"ID_UNLOCK_PERS","Tersedia aktivitas baru!
 ""Staf"""
"ID_UNLOCK_QUESTS","Tersedia aktivitas baru!
 ""Tugas"""
"ID_UNLOCK_RESEARCH","Tersedia aktivitas baru!
 ""Riset"""
"ID_UNLOCK_ECOBOOST","Tersedia aktivitas baru!
 ""Pendorong eco"""
"ID_UNLOCK_AIRDROP","Tersedia aktivitas baru!
 ""Zeppelin"""
"ID_UNLOCK_COFFEE","Tersedia aktivitas baru!
 ""Kopi Pendorong"""
"ID_UNLOCK_GEM_TREE","Tersedia aktivitas baru!
 ""Pohon Kehidupan"""
"ID_PUSH_RESEARCH","Kembalilah untuk mendapatkan hadiah"
"ID_PUSH_TITLE_RESEARCH","Riset selesai!"
"ID_Q_COLLECT_GEM_FRUITS","Kumpulkan {0} buah permata"
"ID_GEM_TREE","Pohon Kehidupan"
"ID_JACKPOT","Jackpot"
"ID_NEW_LEVEL","Level baru!"
"ID_LEVEL","Tingkat"
"ID_INCOME_INCREASED","Penghasilan
 meningkat!"
"ID_RATE_LIKE","Suka EcoClicker?"
"ID_RATE_RATE","Beri peringkat!"
"ID_RATE_NEVER_ASK","Jangan tanya lagi"
"ID_FORTUNE_TITLE","Roda keberuntungan"
"ID_FW_FREE_AVAILABLE","Tersedia putaran gratis"
"ID_FW_ROTATE","Putar"
"ID_CONGRADS","Selamat!"
"ID_FWR_YOU_GET","Kamu memenangkan:"
"ID_FW_TIME_LEFT","Saatnya putaran gratis"
"ID_INCOME_MULT","Penghasilan: <color=#B9FF58>{0}%</color>"
"ID_MODERN_SCORE","Skor modernisasi: <color=#B9FF58>{0}</color>"
"ID_MINI_QUESTS","Tugas harian"
"ID_RESET_QUESTS","atur ulang dalam: {0}"
"ID_AD_RESET","Reset"
"ID_MOD_INCOME","Penghasilan sekarang:"
"ID_MOD_SCORE","Skor modernisasi:"
"ID_MOD_SCORE_HINT","Skor modernisasi"
"ID_INCOME_AFTER","Penghasilan setelah modernisasi:"
"ID_MOD_SAVE","Akan disimpan:
 + kemajuan staf
 + permata
 + peti & pendorong waktu
 + kemajuan riset"
"ID_MOD_LOST","Akan hilang:
 - kemajuan pembangunan
 - energi bersih
 - pendorong-eco"
"ID_MOD_DESCR","Modernisasi mengubah skor modernisasi menjadi penghasilan"
"ID_MOD_HINT_1","Skor modernisasi diberikan untuk pembangunan objek, upgrade, serta jumlah waktu yang dihabiskan dalam game."
"ID_MOD_HINT_2","Modernisasi mengubah skor modernisasi menjadi penghasilan, sehingga meningkatkannya."
"ID_COMPLETED","Selesai"
"ID_ACHIEVEMENTS","Prestasi"
"ID_MOD_BUBBLE","Saatnya modernisasi"
"ID_MOD_BUTTON_INC","penghasilan +{0}%"
"ID_RATE_SELECT_STARS","Pilih jumlah bintang"
"ID_RATE_APPLY","Menilai!"
"ID_GDPR_TITLE","Tunggu dulu!"
"ID_GDPR_DESC","Sebelum kami mulai, kamu harus menerima syarat-syarat layanan kami!"
"ID_GDPR_TERMS","Baca syarat-syarat"
"ID_GDPR_APPLY","Menerima"
"ID_UPGRADE_FOR_AD_DESCR","Dapatkan +{0} ke level untuk {1}"
"ID_ACTIVATE","Mengaktifkan"
"ID_LOCKED_SCREEN_DESCR","Untuk membuka lokasi #{0}
membangun setiap objek
di lokasi #{1} "
"ID_LOCKED_SCREEN_CAPTION","Lokasi tidak tersedia :( "
"ID_BACK","Kembali"
"ID_UNLOCKED_SCREEN_DESCR1","Anda membersihkan setiap
plot lokasi #{0}!"
"ID_UNLOCKED_SCREEN_DESCR2","Lokasi #{0} sekarang tersedia!
Banyak pekerjaan di depan"
"ID_TIME_EVENT_INFO_REWARDS_TITLE","REWARDS"
"ID_TIME_EVENT_INFO_REWARDS_MORE","MORE"
"ID_TIME_EVENT_INFO_DESCR","You've got a message
from an island nearby: ''We need your help! On our island
critical pollution level! Hurry up! ''
Well, duty is calling!"
"ID_TIME_EVENT_INFO_LAUNCH","BEGIN!"
"ID_TIME_EVENT_INFO_TIMER","ends in: {0}"
"ID_DAYS","d."
"ID_MINUTES","m."
"ID_TIME_EVENT_REWARDS_DESCR","Collect stars
by improving objects"
"ID_TIME_EVENT_RESULTS_TITLE","REWARDS"
"ID_TIME_EVENT_RESULTS_DESCR","event
ended!"
"ID_TIME_EVENT_RESULTS_COLLECT","COLLECT!"
"ID_TIMEBOOST_1h","Booster 1h"
"ID_TIMEBOOST_4h","Booster 4h"
"ID_TIMEBOOST_24h","Booster 24h"
"ID_TIMEEVENT_EXIT","EXIT"
"ID_TIMEEVENT_ENDSIN","Ends in:"
"ID_TIME_EVENT_INFO_TITLE","NEW EVENT!"
