"ID","VALUE"
"ID_Q_OPEN_CASE_CERTAIN","Otwórz {0}"
"ID_Q_START_ECOBOOST","Użyj ekodopalacza"
"ID_Q_UPGRADE_IOBJECT","Ulepsz {0} (nr {1}) do poziomu {2}"
"ID_Q_UPGRADE_PERS","Ulepsz dowolną postać"
"ID_Q_BUILD_IO","Zbuduj {0} (nr {1})"
"ID_Q_COLLECT_INCOME_CERTAIN","Odbierz przychody z obiektu {0} {1} raz"
"ID_Q_COLLECT_SOFT_TOTAL","Uzbieraj {0} czystej energii"
"ID_Q_UPGTADE_PERS_CERTAIN","Ulepsz {0}"
"ID_Q_COLLECT_AIRDROPS","Odbierz sterowiec w nagrodę {0} razy"
"ID_Q_LAUNCH_RESEARCH","Rozpocznij badania {0} razy"
"ID_Q_USE_COFFEE","Użyj dopalacza kawowego"
"ID_CASES_TITLE","WALIZKI"
"ID_CASE_SIMPLE","Prosta walizka"
"ID_CASE_STEEL","Stalowa walizka"
"ID_CASE_GOLD","Złota walizka"
"ID_GEMS_TITLE","KLEJNOTY"
"ID_GEMS_PACK_1","Kilka klejnotów"
"ID_GEMS_PACK_2","Garść klejnotów"
"ID_GEMS_PACK_3","Torba klejnotów"
"ID_GEMS_PACK_4","Skrzynka klejnotów"
"ID_GEMS_PACK_5","Ciężarówka klejnotów"
"ID_GEMS_PACK_6","Góra klejnotów"
"ID_BOOSTERS_TITLE","DOPALACZE CZASOWE"
"ID_BOOSTER_DESC_1","Cofnij czas o {0} godzinę"
"ID_BOOSTER_DESC_2","Cofnij czas o {0} godzin"
"ID_ECOBOOST_TITLE","Ekodopalacz"
"ID_ECOBOOST_DESC","Podwajaj przychody przez 4 godziny. Efekt wydłuża się do 12 godzin."
"ID_COFFEE_BOOST","Dopalacz kawowy"
"ID_COFFEE_POP_TITLE","Filiżanka kawy"
"ID_COFFEE_POP_DESC","Wszystkie obiekty przyspieszają pracę o {0} s"
"ID_DRINK","Wypij"
"ID_TIME","{0} h {1} min"
"ID_IO_TITLE_1","Wolontariusze do sprzątania"
"ID_IO_TITLE_2","Traktor"
"ID_IO_TITLE_3","Filtr rzeczny"
"ID_IO_TITLE_4","Separator"
"ID_IO_TITLE_5","Sortowanie odpadów"
"ID_IO_TITLE_6","Las"
"ID_IO_TITLE_7","Wytapiacz szkła"
"ID_IO_TITLE_8","Szklarnia"
"ID_IO_TITLE_9","Prasa samochodowa"
"ID_IO_TITLE_10","Generatory wiatru"
"ID_IO_TITLE_11","Odświeżacz powietrza"
"ID_IO_TITLE_12","Naturalna rezerwa"
"ID_IO_TITLE_13","Rozdrabniarka gumy"
"ID_IO_TITLE_14","Huta"
"ID_IO_TITLE_15","Drukarka 3D"
"ID_IO_TITLE_16","Garaż Tesli"
"ID_IO_TITLE_17","Farma morska"
"ID_IO_TITLE_18","Pływająca śmieciarka"
"ID_IO_TITLE_19","Rybia farma"
"ID_IO_TITLE_20","Sztuczna rafa"
"ID_IO_TITLE_21","Elektryczny motocykl"
"ID_IO_TITLE_22","Park"
"ID_IO_TITLE_23","Jezioro"
"ID_IO_TITLE_24","Jesienny las"
"ID_IO_TITLE_25","Leśniczówka"
"ID_IO_TITLE_26","Stacja kolejki jednotorowej"
"ID_IO_TITLE_27","Lodowa wyspa"
"ID_IO_TITLE_28","Góra lodowa"
"ID_IO_DESC_1","Piękny dzień na ulepszanie świata! Zacznij od czegoś łatwego!
 Och, minąłeś papierek po cukierku. Tam."
"ID_IO_DESC_2","Maszyny pozwolą nam znacznie szybciej zbierać śmieci.
 Traktor jest ekologiczny i ma pedały."
"ID_IO_DESC_3","Dzięki za oczyszczenie rzeki. W końcu rybom zniknęły macki."
"ID_IO_DESC_4","Oddzielanie cennych rzeczy od bezwartościowych to bardzo ważny etap recyklingu. 
 O! Moneta!"
"ID_IO_DESC_5","Szkło — na bok, papier — na bok, plastik — na bok."
"ID_IO_DESC_6","Dom dla zwierząt, tlen dla ludzi."
"ID_IO_DESC_7","Topimy stare wyroby szklane i przerabiamy je na nowe. Możemy to robić bez końca."
"ID_IO_DESC_8","Umożliwia hodowanie świeżych warzyw i owoców przez cały rok pod nosem."
"ID_IO_DESC_9","Zamienia samochody w eleganckie kostki. Dlaczego? Bo może. A także dlatego, że to znacznie ułatwia ich recykling."
"ID_IO_DESC_10","Generuje prąd elektryczny dosłownie z powietrza!"
"ID_IO_DESC_11","Oczyszcza powietrze ze szkodliwych zanieczyszczeń! Nie to, co myślałeś."
"ID_IO_DESC_12","Zagrożone gatunki staną się mniej zagrożone."
"ID_IO_DESC_13","Ze starych opon można zrobić wiele przydatnych rzeczy. Przy paleniu może jest więcej zabawy, ale to jest bardziej praktyczne."
"ID_IO_DESC_14","Ze starej patelni możesz wykonać nową!"
"ID_IO_DESC_15","Góra plastikowych odpadów to już nie śmieci, tylko cenny surowiec."
"ID_IO_DESC_16","Elektryczne samochody to środek transportu przyszłości!"
"ID_IO_DESC_17","Dobry dla ludzi, morskich stworzeń i klimatu."
"ID_IO_DESC_18","Najskuteczniejszy sposób oczyszczania oceanów ze śmieci."
"ID_IO_DESC_19","Morską faunę też trzeba odnowić."
"ID_IO_DESC_20","Po co? Aby różne morskie stworzenia miały gdzie mieszkać i co jeść!"
"ID_IO_DESC_21","Prosty schemat pobierania energii elektrycznej wprost z morskich fal."
"ID_IO_DESC_22","Naturalny zakątek w środku miasta! Świeże powietrze i mnóstwo miejsca na spacer ze zwierzakiem."
"ID_IO_DESC_23","Jezioro jest małe, ale obfituje w zwierzęta i rośliny! Chcesz nakarmić łabędzie?"
"ID_IO_DESC_24","Zwierzęta leśne są uratowane przed pożarem. Czas nazbierać grzybów na zimę."
"ID_IO_DESC_25","Dom jest wyposażony w piorunochron, dzięki czemu skończą się pożary podczas burzy."
"ID_IO_DESC_26","Kolejka jednotorowa to najbardziej ekologiczny, przestronny i najszybszy środek transportu. Niech dymiące autobusy odejdą do historii."
"ID_IO_DESC_27","Niedźwiedzie odzyskały dom. Powiedz „NIE” globalnemu ociepleniu!"
"ID_IO_DESC_28","Góry lodowe już się nie topią. Im większe są lodowce na Antarktyce, tym stabilniejsza jest temperatura na świecie."
"ID_BUILD","Zbuduj"
"ID_ERROR","Błąd"
"ID_ERROR_AD_DESC","Spróbuj ponownie później :("
"ID_OK","OK"
"ID_DAILY_REWARDS_TITLE","Dzienne nagrody"
"ID_DAY","Dzień"
"ID_R_U_SURE_EXIT","Chcesz dalej naprawiać prawdziwy świat?"
"ID_GEMS","KLEJNOTY"
"ID_CLEAN_ENERGY","Czysta ener."
"ID_PERS_CARD","Legitymacja służbowa {0}"
"ID_RENOVATION","Modernizacja"
"ID_RECONSTRUCTION_DESС","WSZYSTKIE OBIEKTY zostaną zburzone. Twoi PRACOWNICY zostaną z tobą. Poziom pracowników zostanie ZACHOWANY. Sprawność twoich nowych obiektów zostanie PODWOJONA!"
"ID_GO","OK"
"ID_LATER","Później"
"ID_GOOD","Dobrze"
"ID_OPEN_NEXT","OTWÓRZ NASTĘPNY"
"ID_YOUR_REWARD","Twoja Nagroda"
"ID_WATCH_AD","Obejrzyj"
"ID_QUEST_COMPLETE","Misja ukończona"
"ID_LEVEL_10","10 poziom"
"ID_AUTOPLAY_ENABLED","Automatyczna gra
 włączona"
"ID_INCOME","Przychód"
"ID_TUTOR_STEP_1","Cześć! Posprzątajmy planetę razem! Dotknij tego obszaru, aby zrobić w nim porządek."
"ID_TUTOR_STEP_2","Spójrz, jak teraz jest czysto! Ochotnicy do sprzątania nie próżnowali. Z ich pomocą zdobyliśmy czystą energię! Dotknij lub przeciągnij po pracownikach, aby ją zebrać."
"ID_TUTOR_STEP_3","Ochotnicy pracują dobrze, ale mogą lepiej! Przejdźmy do menu ulepszeń i zwiększmy ich poziom. Kliknij ikonę ulepszania."
"ID_TUTOR_STEP_4","Ulepszenie obiektu zwiększa jego przychody. Kliknij panel obiektu, aby go ulepszyć."
"ID_TUTOR_STEP_5","Kiedy obiekt osiągnie poziom 10, zacznie pracować automatycznie. Ty będziesz tylko odbierać czystą energię. Kliknij ikonę ulepszenia, aby zamknąć tryb planu."
"ID_TUTOR_STEP_6","Teraz zgromadź wystarczająco czystej energii, aby zbudować drugi obiekt, który przyniesie jeszcze większe zyski!"
"ID_TUTOR_STEP_7","Świetnie! Mamy wystarczająco dużo czystej energii, aby zbudować drugi obiekt."
"ID_TUTOR_STEP_8","Dobrze! Kontynuuj ulepszanie i budowanie obiektów. Spójrz, jest jeszcze dużo do zrobienia!"
"ID_TUTOR_HINT_9","To jest menu misji i zadań. Tutaj możesz monitorować postęp."
"ID_TUTOR_HINT_10","Gratulacje! Ukończyłeś pierwszą misję! Przejdź do menu zadań, aby odebrać nagrodę. Misje i zadania to stabilne źródło klejnotów i walizek."
"ID_TUTOR_HINT_11","Witaj w naszym sklepie! To są walizki, w których znajdziesz wiele cennych przedmiotów."
"ID_TUTOR_HINT_12","A to są dopalacze. Cofają czas i umożliwiają osiąganie wysokich zysków z obiektów."
"ID_TUTOR_HINT_13","Tutaj możesz aktywować ekodopalacz, dzięki któremu wszystkie obiekty będą pracować dwa razy szybciej!"
"ID_TUTOR_HINT_14","Hura! Masz pierwszą legitymację służbową! Pracownicy przyspieszają pracę obiektów. Przejdź do menu ulepszeń i sprawdź, który obiekt pracuje szybciej."
"ID_TUTOR_HINT_15","Gratulacje! Masz wystarczająco legitymacji, aby podnieść swoich pracowników do poziomu drugiego! Kiedy to zrobisz, obiekt zacznie pracować dwa razy szybciej."
"ID_TUTOR_HINT_16","Świetnie! Osiągnąłeś bardzo ważny etap! Modernizacja obiektów pozwoli Ci wytworzyć jeszcze więcej czystej energii!"
"ID_TUTOR_HINT_17","To jest menu badań. Możesz w nim prowadzić projekty naukowe, który przyniosą Ci wysokie zyski."
"ID_TUTOR_HINT_18","To jest drzewo życia! Pielęgnuj je, bo każda nowa gałąź da Ci jeszcze więcej klejnotów!"
"ID_SPEED","Prędkość"
"ID_NOT_ENOUGH_ENERGY","Za mało energii"
"ID_NOT_ENOUGH_GEMS","Za mało klejnotów"
"ID_UPGRADE_CARD_DESC","Ulepsz do poziomu {0}"
"ID_LOADING","Ładowanie..."
"ID_PURCHASE_QUESTION","Kupić?"
"ID_PACKAGE","Dostawa"
"ID_PUSH_COMEBACK","Wróć po odbiór codziennej premii!"
"ID_PUSH_DAILY","Staramy się oczyścić planetę, ale trudno nam to robić bez Ciebie! Wróć!"
"ID_PUSH_TITLE_COMEBACK","Potrzebuję pomocy!"
"ID_PUSH_TITLE_DAILY","Dzienna nagroda jest gotowa!"
"ID_RESEARCH","Badania"
"ID_HOURS","godz."
"ID_RESEARCH_LAB_TITLE","Laboratorium"
"ID_RESEARCH_LAB_DESC","Czas trwania w godzinach: {0}"
"ID_RESEARCH_GEO_TITLE","Geologia"
"ID_RESEARCH_GEO_DESC","Czas trwania w godzinach: {0}"
"ID_RESEARCH_FIELD_TITLE","Teren"
"ID_RESEARCH_FIELD_DESC","Czas trwania w godzinach: {0}"
"ID_RESEARCH_COMPLEX_TITLE","Złożone"
"ID_RESEARCH_COMPLEX_DESC","Czas trwania w godzinach: {0}"
"ID_LAUNCH","Początek"
"ID_PERS_CARD_TITLE","Legitymacja"
"ID_PERS_CARD_DESC","Otwórz walizki, aby uzyskać legitymacje"
"ID_IMPROVE","Ulepsz"
"ID_PERS_CARD_CHARS","Obiekt:
 Prędkość:
 Przychód:"
"ID_UNLOCK_PERS","Dostępna jest nowa aktywność!
 „Pracownicy”"
"ID_UNLOCK_QUESTS","Dostępna jest nowa aktywność!
 „Zadania”"
"ID_UNLOCK_RESEARCH","Dostępna jest nowa aktywność!
 „Badania”"
"ID_UNLOCK_ECOBOOST","Dostępna jest nowa aktywność!
 „Ekodopalacz”"
"ID_UNLOCK_AIRDROP","Dostępna jest nowa aktywność!
 „Sterowiec”"
"ID_UNLOCK_COFFEE","Dostępna jest nowa aktywność!
 „Dopalacz kawowy”"
"ID_UNLOCK_GEM_TREE","Dostępna jest nowa aktywność!
 „Drzewo życia”"
"ID_PUSH_RESEARCH","Wróć, aby odebrać nagrodę"
"ID_PUSH_TITLE_RESEARCH","Badania ukończone!"
"ID_Q_COLLECT_GEM_FRUITS","Odbierz {0} owocowych klejnotów"
"ID_GEM_TREE","Drzewo życia"
"ID_JACKPOT","Bingo"
"ID_NEW_LEVEL","Nowy poziom!"
"ID_LEVEL","Poziom"
"ID_INCOME_INCREASED","Przychód
 zwiększony!"
"ID_RATE_LIKE","Podoba Ci się EcoClicker?"
"ID_RATE_RATE","Oceń nas!"
"ID_RATE_NEVER_ASK","Nie pytaj ponownie"
"ID_FORTUNE_TITLE","Koło fortuny"
"ID_FW_FREE_AVAILABLE","Dostępny darmowy obrót"
"ID_FW_ROTATE","Zakręć"
"ID_CONGRADS","Gratulacje!"
"ID_FWR_YOU_GET","Wygrywasz:"
"ID_FW_TIME_LEFT","Następny darmowy obrót"
"ID_INCOME_MULT","Przychód: <color=#B9FF58>{0}%</color>"
"ID_MODERN_SCORE","Wynik modernizacji: <color=#B9FF58>{0}</color>"
"ID_MINI_QUESTS","Zadania dnia"
"ID_RESET_QUESTS","reset za: {0}"
"ID_AD_RESET","Resetuj"
"ID_MOD_INCOME","Aktualny przychód:"
"ID_MOD_SCORE","Wynik modernizacji:"
"ID_MOD_SCORE_HINT","Wynik modernizacji"
"ID_INCOME_AFTER","Przychód po modernizacji:"
"ID_MOD_SAVE","Zachowasz:
 + postęp pracowników
 + klejnoty
 + walizki i dopalacze czasu
 + postęp badań"
"ID_MOD_LOST","Stracisz:
 - postęp budynku
 - czystą energię
 - ekodopalacz"
"ID_MOD_DESCR","Modernizacja zamienia punkty modernizacji w dochody"
"ID_MOD_HINT_1","Punkty modernizacyjne są przyznawane za budowę obiektów i ich ulepszanie oraz za czas spędzony w grze."
"ID_MOD_HINT_2","Modernizacja zamienia punkty modernizacyjne na przychód, powodując jego zwiększenie."
"ID_COMPLETED","Zakończono"
"ID_ACHIEVEMENTS","Osiągnięcia"
"ID_MOD_BUBBLE","Czas na przeprowadzenie modernizacji"
"ID_MOD_BUTTON_INC","przychód +{0}%"
"ID_RATE_SELECT_STARS","Wybierz liczbę gwiazdek"
"ID_RATE_APPLY","Oceniać!"
"ID_GDPR_TITLE","Momencik!"
"ID_GDPR_DESC","Zanim zaczniemy, musisz zaakceptować nasze warunki korzystania z usługi!"
"ID_GDPR_TERMS","Przeczytaj warunki"
"ID_GDPR_APPLY","Zaakceptować"
"ID_UPGRADE_FOR_AD_DESCR","Uzyskaj + {0} do poziomu za {1}"
"ID_ACTIVATE","Aktywuj"
"ID_LOCKED_SCREEN_DESCR","Aby otworzyć lokalizację #{0}
zbuduj wszystkie obiekty
w lokalizacji #{1}"
"ID_LOCKED_SCREEN_CAPTION","Lokalizacja niedostępna :("
"ID_BACK","Z powrotem"
"ID_UNLOCKED_SCREEN_DESCR1","Wyczyściłeś co
działki o lokalizacji #{0}!"
"ID_UNLOCKED_SCREEN_DESCR2","Lokalizacja #{0} jest już dostępna!
Dużo pracy przed nami"
"ID_TIME_EVENT_INFO_REWARDS_TITLE","REWARDS"
"ID_TIME_EVENT_INFO_REWARDS_MORE","MORE"
"ID_TIME_EVENT_INFO_DESCR","You've got a message
from an island nearby: ''We need your help! On our island
critical pollution level! Hurry up! ''
Well, duty is calling!"
"ID_TIME_EVENT_INFO_LAUNCH","BEGIN!"
"ID_TIME_EVENT_INFO_TIMER","ends in: {0}"
"ID_DAYS","d."
"ID_MINUTES","m."
"ID_TIME_EVENT_REWARDS_DESCR","Collect stars
by improving objects"
"ID_TIME_EVENT_RESULTS_TITLE","REWARDS"
"ID_TIME_EVENT_RESULTS_DESCR","event
ended!"
"ID_TIME_EVENT_RESULTS_COLLECT","COLLECT!"
"ID_TIMEBOOST_1h","Booster 1h"
"ID_TIMEBOOST_4h","Booster 4h"
"ID_TIMEBOOST_24h","Booster 24h"
"ID_TIMEEVENT_EXIT","EXIT"
"ID_TIMEEVENT_ENDSIN","Ends in:"
"ID_TIME_EVENT_INFO_TITLE","NEW EVENT!"
