"ID","VALUE"
"ID_IO_DESC_23","Озеро небольшое, а разнообразие флоры и фауны в нем огромное! Хотите покормить лебедей?"
"ID_IO_DESC_24","Лесные звери спасены от пожара, пора собирать грибы на зиму.
"
"ID_IO_DESC_25","Дом оснащен громоотводом, никаких больше пожаров во время грозы."
"ID_IO_DESC_26","Монорельс — самый экологичный, вместительный и быстрый транспорт. Дымящие автобусы — прошлый век!"
"ID_IO_DESC_27","У мишек снова есть дом. Скажем «НЕТ!» глобальному потеплению!"
"ID_IO_DESC_28","Айсберги больше не тают. Чем больше площадь ледников в Антарктике, тем стабильнее температура во всем мире."
"ID_BUILD","Построить"
"ID_ERROR","Ошибка"
"ID_ERROR_AD_DESC","Попробуйте позже :("
"ID_OK","Ок"
"ID_DAILY_REWARDS_TITLE","Ежедневные награды"
"ID_DAY","День"
"ID_R_U_SURE_EXIT","Хотите продолжить улучшать мир в реальной жизни?"
"ID_GEMS","Самоцветы"
"ID_CLEAN_ENERGY","Чистая энергия"
"ID_PERS_CARD","Карта персонала {0}"
"ID_RENOVATION","Модернизация"
"ID_RECONSTRUCTION_DESС","ВСЕ ОБЪЕКТЫ будут снесены. Ваш ПЕРСОНАЛ останется с вами. Уровень персонала будет СОХРАНЕН. Производительность новых предприятий вырастет в х2 РАЗА!"
"ID_GO","Поехали"
"ID_LATER","Позже"
"ID_GOOD","Хорошо"
"ID_OPEN_NEXT","ОТКРЫТЬ СЛЕДУЮЩИЙ"
"ID_YOUR_REWARD","Ваша награда"
"ID_WATCH_AD","За рекламу"
"ID_QUEST_COMPLETE","Миссия выполнена"
"ID_LEVEL_10","10 ур."
"ID_AUTOPLAY_ENABLED","Авторабота
включена"
"ID_INCOME","Доход"
"ID_TUTOR_STEP_1","Приветствую! Давайте построим собственную криминальную империю! Нажмите на эту область, чтобы начать здесь бизнес."
"ID_TUTOR_STEP_2","Смотрите, эти ребята знают своё дело! С их помощью мы получили товар! Нажмите или проведите пальцем по региону, чтобы собрать добычу с него."
"ID_TUTOR_STEP_3","Волонтеры работают хорошо, но могут работать еще лучше! Давай откроем экран улучшений и повысим их уровень.
Кликни на иконку улучшений."
"ID_TUTOR_STEP_4","Улучшение объекта повышает доход. Кликни на панель объекта, чтобы повысить его уровень."
"ID_TUTOR_STEP_5","Когда объект достигнет 10-го уровня, он начнет работать автоматически. Тебе останется только собирать чистую энергию. Кликни на иконку улучшения, чтобы выйти из режима чертежа."
"ID_TUTOR_STEP_6","Теперь давай накопим чистой энергии на второй объект. Он будет приносить еще больше дохода!"
"ID_TUTOR_STEP_7","Отлично! У нас достаточно чистой энергии. Давай построим второй объект."
"ID_TUTOR_STEP_8","Ты молодец! Продолжай улучшать и строить объекты. Посмотри, впереди еще много работы!"
"ID_TUTOR_HINT_9","Это меню миссий и заданий. Тут ты можешь следить за их прогрессом."
"ID_TUTOR_HINT_10","Поздравляю! Ты выполнил свою первую миссию! Зайди в меню миссий, чтобы получить награду. Миссии и задания - стабильный источник самоцветов и кейсов."
"ID_TUTOR_HINT_11","Добро пожаловать в игровой магазин! Это кейсы, они содержат в себе много ценных штук."
"ID_TUTOR_HINT_12","А это бустеры. Они перематывают время вперед и позволяют получить много дохода с объектов."
"ID_TUTOR_HINT_13","Здесь ты можешь запустить экобуст, который позволит всем объектам работать в два раза быстрее!"
"ID_TUTOR_HINT_14","Ура! Ты получил первую карточку персонала! Персонал ускоряет работу объектов. Давай перейдем на экран улучшений и посмотрим у какого объекта ускорилась работа."
"ID_TUTOR_HINT_15","Поздравляю! Ты накопил достаточно карточек для улучшения персонала до второго уровня! Когда ты его улучшишь, скорость работы объекта увеличится в два раза."
"ID_TUTOR_HINT_16","Отлично! Ты дошел до очень важного этапа! Модернизация объектов позволит тебе зарабатывать еще больше чистой энергии!"
"ID_TUTOR_HINT_17","Это меню исследований. Тут ты можешь запустить научные разработки, которые принесут тебе много дохода."
"ID_TUTOR_HINT_18","Это Древо Жизни! Помогай ему расти, и с каждой веткой оно будет приносить тебе еще больше самоцветов!"
"ID_SPEED","Скорость"
"ID_NOT_ENOUGH_ENERGY","Не хватает энергии"
"ID_NOT_ENOUGH_GEMS","Не хватает самоцветов"
"ID_UPGRADE_CARD_DESC","Улучшить до {0} ур."
"ID_LOADING","Загрузка..."
"ID_PURCHASE_QUESTION","Купить?"
"ID_PACKAGE","Посылка"
"ID_PUSH_COMEBACK","Мы без вас не справляемся!"
"ID_PUSH_DAILY","Забирай ежедневный бонус!"
"ID_PUSH_TITLE_COMEBACK","Нужна помощь!"
"ID_PUSH_TITLE_DAILY","Награда готова!"
"ID_RESEARCH","Исследования"
"ID_HOURS","ч."
"ID_RESEARCH_LAB_TITLE","Лабораторное"
"ID_RESEARCH_LAB_DESC","Продолжительность {0} часов"
"ID_RESEARCH_GEO_TITLE","Геологическое"
"ID_RESEARCH_GEO_DESC","Продолжительность {0} часов"
"ID_RESEARCH_FIELD_TITLE","Полевое"
"ID_RESEARCH_FIELD_DESC","Продолжительность {0} часов"
"ID_RESEARCH_COMPLEX_TITLE","Комплексное"
"ID_RESEARCH_COMPLEX_DESC","Продолжительность {0} часов"
"ID_LAUNCH","Начать"
"ID_PERS_CARD_TITLE","Карточка персонала"
"ID_PERS_CARD_DESC","Открывайте кейсы, чтобы получить карточки"
"ID_IMPROVE","Улучшить"
"ID_PERS_CARD_CHARS","Объект:
Скорость:
Доход:"
"ID_UNLOCK_PERS","Доступна новая активность!
''Персонал''"
"ID_UNLOCK_QUESTS","Доступна новая активность!
''Миссии''"
"ID_UNLOCK_RESEARCH","Доступна новая активность!
''Исследования''"
"ID_UNLOCK_ECOBOOST","Доступна новая активность!
''Экобуст''"
"ID_UNLOCK_AIRDROP","Доступна новая активность! 
''Дирижабль''"
"ID_UNLOCK_COFFEE","Доступна новая активность!
''Кофебуст''"
"ID_UNLOCK_GEM_TREE","Доступна новая активность!
''Древо жизни''"
"ID_PUSH_RESEARCH","Возвращайся, чтобы забрать награду"
"ID_PUSH_TITLE_RESEARCH","Исследования завершены!"
"ID_Q_COLLECT_GEM_FRUITS","Собрать {0} плодов древа самоцветов "
"ID_GEM_TREE","Древо жизни"
"ID_JACKPOT","Удача"
"ID_NEW_LEVEL","Новый уровень!"
"ID_LEVEL","Уровень"
"ID_INCOME_INCREASED","Доход
увеличен!"
"ID_RATE_LIKE","Нравится игра?"
"ID_RATE_RATE","Поставь оценку!"
"ID_RATE_NEVER_ASK","Не спрашивать снова"
"ID_FORTUNE_TITLE","Колесо фортуны"
"ID_FW_FREE_AVAILABLE","Доступен бесплатный спин"
"ID_FW_ROTATE","Крутить"
"ID_CONGRADS","Поздравляем!"
"ID_FWR_YOU_GET","Вы только что выиграли:"
"ID_FW_TIME_LEFT","До бесплатного спина"
"ID_INCOME_MULT","Доход: <color=#B9FF58>{0}%</color>"
"ID_MODERN_SCORE","Очки модернизации: <color=#B9FF58>{0}</color>"
"ID_MINI_QUESTS","Ежедневные миссии"
"ID_RESET_QUESTS","обновление через: {0}"
"ID_AD_RESET","Обновить"
"ID_MOD_INCOME","Текущий доход:"
"ID_MOD_SCORE","Очки модернизации:"
"ID_MOD_SCORE_HINT","Очки модернизации"
"ID_INCOME_AFTER","Доход после модернизации:"
"ID_MOD_SAVE","Будет сохранено:
+ прогресс персонала
+ самоцветы
+ сундуки и таймбустеры
+ прогресс исследований"
"ID_MOD_LOST","Будет утеряно:
- прогресс построек
- чистая энергия
- экобуст"
"ID_MOD_DESCR","Модернизация переводит очки модернизации в доход"
"ID_MOD_HINT_1","Очки модернизации даются за постройку объектов, их прокачку, а также за время, проведенное в игре."
"ID_MOD_HINT_2","Модернизация переводит очки модернизации в доход, тем самым увеличивая его."
"ID_COMPLETED","Выполнено"
"ID_ACHIEVEMENTS","Награды"
"ID_MOD_BUBBLE","Самое время для модернизации"
"ID_MOD_BUTTON_INC","доход +{0}%"
"ID_RATE_SELECT_STARS","Выберете количество звезд"
"ID_RATE_APPLY","Оценить!"
"ID_GDPR_TITLE","Секундочку!"
"ID_GDPR_DESC","Прежде, чем мы начнем, необходимо принять условия использования!"
"ID_GDPR_TERMS","Читать условия"
"ID_GDPR_APPLY","Принять"
"ID_UPGRADE_FOR_AD_DESCR","Получите +{0} к уровню для {1}"
"ID_ACTIVATE","Активировать"
"ID_LOCKED_SCREEN_DESCR","Чтобы открыть локацию #{0} 
постройте все 
объекты локации #{1}"
"ID_LOCKED_SCREEN_CAPTION","Локация недоступна :("
"ID_BACK","Назад"
"ID_UNLOCKED_SCREEN_DESCR1","Ты очистил все 
участки локации #{0}!"
"ID_UNLOCKED_SCREEN_DESCR2","Локация #{0} теперь доступна!
Впереди много работы"
"ID_TIME_EVENT_INFO_TITLE","НОВЫЙ ИВЕНТ!"
"ID_TIME_EVENT_INFO_REWARDS_TITLE","НАГРАДЫ"
"ID_TIME_EVENT_INFO_REWARDS_MORE","БОЛЬШЕ"
"ID_TIME_EVENT_INFO_DESCR","Вам пришло сообщение 
с острова неподалеку: ''Нам нужна ваша помощь! На нашем острове 
критический уровень 
загрязнения! Поспешите!''
Ну что ж, долг зовет!"
"ID_TIME_EVENT_INFO_LAUNCH","НАЧАТЬ!"
"ID_TIME_EVENT_INFO_TIMER","заканчивается через: {0}"
"ID_DAYS","д."
"ID_MINUTES","м."
"ID_TIME_EVENT_REWARDS_DESCR","Собирайте звезды
улучшая объекты"
"ID_TIME_EVENT_RESULTS_TITLE","НАГРАДЫ"
"ID_TIME_EVENT_RESULTS_DESCR","событие 
завершилось!"
"ID_TIME_EVENT_RESULTS_COLLECT","СОБРАТЬ!"
"ID_TIMEBOOST_1h","Ускоритель 1ч"
"ID_TIMEBOOST_4h","Ускоритель 4ч"
"ID_TIMEBOOST_24h","Ускоритель 24ч"
"ID_TIMEEVENT_EXIT","ВЫХОД"
"ID_TIMEEVENT_ENDSIN","Закончится через:"
