"ID","VALUE"
"ID_Q_UPGRADE_IOBJECT","Mejorar {0} (#{1}) al nivel {2}"
"ID_Q_UPGRADE_PERS","Actualiza cualquier personaje"
"ID_Q_BUILD_IO","Construir {0} (#{1})"
"ID_Q_COLLECT_INCOME_CERTAIN","Recolecta los ingresos de las objeto {0} {1} veces"
"ID_Q_COLLECT_SOFT_TOTAL","Recolecta {0} de energía pura"
"ID_Q_UPGTADE_PERS_CERTAIN","Actualizar {0}"
"ID_Q_COLLECT_AIRDROPS","Recolecta la recompensa del dirigible {0} veces"
"ID_Q_LAUNCH_RESEARCH","Comienza la investigación {0} veces"
"ID_Q_USE_COFFEE","Usar el caféimpulso"
"ID_CASES_TITLE","MALETINES"
"ID_CASE_SIMPLE","Maletín simple"
"ID_CASE_STEEL","Maletín de acero"
"ID_CASE_GOLD","Maletín de oro"
"ID_GEMS_TITLE","GEMAS"
"ID_GEMS_PACK_1","Algunas gemas"
"ID_GEMS_PACK_2","Puñado de gemas"
"ID_GEMS_PACK_3","Bolsa de gemas"
"ID_GEMS_PACK_4","Cofre de gemas"
"ID_GEMS_PACK_5","Camión de gemas"
"ID_GEMS_PACK_6","Montaña de gemas"
"ID_BOOSTERS_TITLE","ACELERADOR TEMPORAL"
"ID_BOOSTER_DESC_1","Acelera el tiempo por {0} hora"
"ID_BOOSTER_DESC_2","Acelera el tiempo por {0} horas"
"ID_ECOBOOST_TITLE","Ecoimpulso"
"ID_ECOBOOST_DESC","Incrementa los ingresos x2 durante 4 horas. El efecto puede extenderse hasta 12 horas."
"ID_COFFEE_BOOST","Сaféimpulso"
"ID_COFFEE_POP_TITLE","Taza de cafe"
"ID_COFFEE_POP_DESC","Todos los objetos aceleran en {0} seg"
"ID_DRINK","Beber"
"ID_TIME","{0}h. {1}min."
"ID_IO_TITLE_1","Limpiadores voluntarios"
"ID_IO_TITLE_2","Tractor"
"ID_IO_TITLE_3","Filtro del río"
"ID_IO_TITLE_4","Separador"
"ID_IO_TITLE_5","Clasificación de basura"
"ID_IO_TITLE_6","Bosque"
"ID_IO_TITLE_7","Fundición de vidrio"
"ID_IO_TITLE_8","Invernadero"
"ID_IO_TITLE_9","Prensa de coche"
"ID_IO_TITLE_10","Generadores de viento"
"ID_IO_TITLE_11","Ambientador"
"ID_IO_TITLE_12","Reserva natural"
"ID_IO_TITLE_13","Triturador de goma"
"ID_IO_TITLE_14","Planta de fundición"
"ID_IO_TITLE_15","Impresora 3D"
"ID_IO_TITLE_16","Garaje Tesla"
"ID_IO_TITLE_17","Granja de mar"
"ID_IO_TITLE_18","Limpiador flotante"
"ID_IO_TITLE_19","Hogar de pescados"
"ID_IO_TITLE_20","Arrecife artificial"
"ID_IO_TITLE_21","Bobber eléctrico"
"ID_IO_TITLE_22","Parque"
"ID_IO_TITLE_23","Lago
"
"ID_IO_TITLE_24","Bosque de otoño"
"ID_IO_TITLE_25","La casa del forestal"
"ID_IO_TITLE_26","Estación de monorraíl"
"ID_IO_TITLE_27","Isla de hielo"
"ID_IO_TITLE_28","Iceberg"
"ID_IO_DESC_1","Hoy es un buen día para hacer de este mundo un lugar mejor! Empecemos de a poco! Oh, te pasaste el envoltorio de un caramelo. Ahí"
"ID_IO_DESC_2","Las máquinas nos ayudarán a recolectar basura mucho más rápido. El tractor tiene pedales, es ecológico."
"ID_IO_DESC_3","Gracias a tu limpieza, los peces en este río ya no tienen tentáculos."
"ID_IO_DESC_4","Una parte muy importante del reciclaje. Separar las cosas valiosas de las que no valen nada.
 Ah!  ¡Una moneda!"
"ID_IO_DESC_5","Vidrio — aparte, papel — aparte, plástico — aparte."
"ID_IO_DESC_6","Hogar para los animales, oxígeno para las personas."
"ID_IO_DESC_7","Estamos derritiendo el vidrio viejo para obtener vidrio nuevo.  Podemos hacerlo una y otra vez."
"ID_IO_DESC_8","Cultivando frutas y verduras frescas durante todo el año, justo a tu lado."
"ID_IO_DESC_9","Convierte los autos en cubos limpios.  ¿Por qué?  Porque podemos. Y también porque hace que su reciclaje sea mucho más fácil."
"ID_IO_DESC_10","Genera electricidad literalmente del aire!"
"ID_IO_DESC_11","Limpiar el aire de impurezas dañinas! No es lo que pensabas."
"ID_IO_DESC_12","Las especies en peligro se volverán menos en peligro."
"ID_IO_DESC_13","Puedes hacer muchas cosas útiles con neumáticos viejos.  No es tan divertido como quemarlos, pero es mucho más práctico."
"ID_IO_DESC_14","Puedes hacer una sartén nueva con la vieja!"
"ID_IO_DESC_15","La pila de plástico desechado ya no es basura, sino un recurso valioso."
"ID_IO_DESC_16","Los coches eléctricos son el transporte del futuro!"
"ID_IO_DESC_17","Cuando es bueno para las personas, la vida marina y el clima."
"ID_IO_DESC_18","La manera mas efectiva de limpiar la basura de los océanos."
"ID_IO_DESC_19","La fauna marina también necesita restaurarse."
"ID_IO_DESC_20","¿Para qué?  Para que muchos habitantes marinos puedan tener un lugar para vivir y alimento para comer!"
"ID_IO_DESC_21","Un esquema simple para extraer electricidad directamente de las olas del mar."
"ID_IO_DESC_22","¡Un pedazo de naturaleza en el centro de la ciudad! Aire fresco y mucho espacio para caminar con mascotas."
"ID_IO_DESC_23","El lago es pequeño, ¡pero la variedad de flora y fauna es enorme! ¿Quieres alimentar a los cisnes?"
"ID_IO_DESC_24","Los animales del bosque se salvan del fuego, es hora de recolectar setas para el invierno."
"ID_IO_DESC_25","La casa está equipada con un pararrayos, no más incendios durante las tormentas eléctricas."
"ID_IO_DESC_26","El monorraíl es el medio de transporte más ecológico, espacioso y rápido. Dejemos los autobuses humeantes en el pasado."
"ID_IO_DESC_27","Los osos vuelven a tener un hogar. ¡Di no! al calentamiento global!"
"ID_IO_DESC_28","Los icebergs ya no se derriten. Cuanto mayor sea el área de los glaciares en la Antártida, más estable será la temperatura en todo el mundo."
"ID_BUILD","Construir"
"ID_ERROR","Error"
"ID_ERROR_AD_DESC","Intenta más tarde :("
"ID_OK","Ок"
"ID_DAILY_REWARDS_TITLE","Recompensas diarias"
"ID_DAY","Día"
"ID_R_U_SURE_EXIT","Quieres continuar mejorando el mundo en la vida real?"
"ID_GEMS","Gemas"
"ID_CLEAN_ENERGY","Energía pura"
"ID_PERS_CARD","Carta del personal {0}"
"ID_RENOVATION","Modernización"
"ID_RECONSTRUCTION_DESС","TODOS LOS OBJETOS serán destruidos.  El PERSONAL se quedará contigo.  El nivel del personal será SALVADO. La eficiencia de tus nuevos objetos se DUPLICARÁ!"
"ID_GO","VAMOS"
"ID_LATER","Después"
"ID_GOOD","Buena"
"ID_OPEN_NEXT","ABRIR LA PRÓXIMA"
"ID_YOUR_REWARD","Tu recompensa"
"ID_WATCH_AD","Mirar AD"
"ID_QUEST_COMPLETE","Misión completada"
"ID_LEVEL_10","10 lvl."
"ID_AUTOPLAY_ENABLED","Automático
Habilitado"
"ID_INCOME","Ingresos"
"ID_TUTOR_STEP_1","¡Hola!  ¡Limpiemos el planeta de basura y contaminación juntos!  Toca esta área para limpiarla."
"ID_TUTOR_STEP_2","¡Mira cuánto hemos limpiado!  Los voluntarios no estuvieron ociosos.  ¡Con su ayuda obtuvimos energía pura!  Toca o desliza sobre los trabajadores para recolectarla."
"ID_TUTOR_STEP_3","Los voluntarios trabajan bien, ¡pero pueden hacerlo aún mejor!  Abramos el menú de mejoras y aumentemos su nivel. Toca en el ícono de mejoras."
"ID_TUTOR_STEP_4","Las mejoras aumentan los ingresos.  Toca en el panel del objeto para mejorarlo."
"ID_TUTOR_STEP_5","Cuando el objeto alcanza el nivel 10, comenzará a funcionar automáticamente. Todo lo que tienes que hacer es recolectar la energía pura. Toca en el icono de mejora para salir de este modo."
"ID_TUTOR_STEP_6","Ahora consigamos suficiente energía pura para construir un segundo objeto. Traerá aún más ingresos!"
"ID_TUTOR_STEP_7","¡Genial! Tenemos suficiente energía pura. Construyamos el segundo objeto."
"ID_TUTOR_STEP_8","¡Estás excelente!  Continua mejorando y construyendo más objetos.  ¡Mira, aún queda mucho trabajo por hacer!"
"ID_TUTOR_HINT_9","Este es el menú de misiones y desafíos.  Aquí puedes seguir tu progreso."
"ID_TUTOR_HINT_10","¡Felicidades! Completaste tu primera misión! Ve al menú de desafíos para reclamar tu recompensa. Las misiones y desafíos son una fuente estable para conseguir gemas y maletines."
"ID_TUTOR_HINT_11","¡Bienvenido a la tienda!  Estos son los maletines, contienen muchas cosas valiosas."
"ID_TUTOR_HINT_12","Y estos son los aceleradores.  Aceleran el tiempo, lo que te permite obtener muchos ingresos de los objetos."
"ID_TUTOR_HINT_13","Aquí puedes activar el ecoimpulso, que hará que todos los objetos funcionen el doble de rápido!"
"ID_TUTOR_HINT_14","¡Hurra!  ¡Tienes tu primera carta del personal!  El personal acelera el trabajo de los objetos.  Abramos el menú de mejoras y veamos qué objeto funciona más rápido."
"ID_TUTOR_HINT_15","¡Felicidades!  ¡Tienes suficientes cartas para mejorar tu personal al siguiente nivel!  Cuando lo mejoras, la velocidad del objeto se duplicará."
"ID_TUTOR_HINT_16","¡Excelente!  ¡Alcanzaste una etapa muy importante!  La modernización de los objetos te permitirá ganar aún más energía pura."
"ID_TUTOR_HINT_17","Este es el menú de investigación.  Aquí puedes lanzar desarrollos científicos que te traerán muchos ingresos."
"ID_TUTOR_HINT_18","¡Este es el Árbol de la Vida!  Ayúdalo a crecer, y con cada rama te dará aún más gemas."
"ID_SPEED","Velocidad"
"ID_NOT_ENOUGH_ENERGY","Falta energía"
"ID_NOT_ENOUGH_GEMS","Faltan gemas"
"ID_UPGRADE_CARD_DESC","Actualizar al {0} lvl."
"ID_LOADING","Cargando..."
"ID_PURCHASE_QUESTION","Comprar?"
"ID_PACKAGE","Entrega"
"ID_PUSH_COMEBACK","¡Vuelve para conseguir la recompensa diaria!"
"ID_PUSH_DAILY","Estamos tratando de limpiar el planeta, ¡pero se nos hace difícil sin ti!  Vuelve!"
"ID_PUSH_TITLE_COMEBACK","¡Necesitamos ayuda!"
"ID_PUSH_TITLE_DAILY","¡La recompensa diaria está lista!"
"ID_RESEARCH","Investigación"
"ID_HOURS","h."
"ID_RESEARCH_LAB_TITLE","Laboratorio"
"ID_RESEARCH_LAB_DESC","Duración {0} hours"
"ID_RESEARCH_GEO_TITLE","Geológico"
"ID_RESEARCH_GEO_DESC","Duración {0} hours"
"ID_RESEARCH_FIELD_TITLE","Campo"
"ID_RESEARCH_FIELD_DESC","Duración {0} hours"
"ID_RESEARCH_COMPLEX_TITLE","Complejo"
"ID_RESEARCH_COMPLEX_DESC","Duración {0} hours"
"ID_LAUNCH","Comenzar"
"ID_PERS_CARD_TITLE","Carta del personal"
"ID_PERS_CARD_DESC","Abrir maletines para obtener cartas"
"ID_IMPROVE","Mejorar"
"ID_PERS_CARD_CHARS","Objeto:
Velocidad:
Ingresos:"
"ID_UNLOCK_PERS","¡Nueva actividad disponible!
''Personal''"
"ID_UNLOCK_QUESTS","¡Nueva actividad disponible!
''Misiones''"
"ID_UNLOCK_RESEARCH","¡Nueva actividad disponible!
''Investigación''"
"ID_UNLOCK_ECOBOOST","¡Nueva actividad disponible!
''Ecoimpulso''"
"ID_UNLOCK_AIRDROP","¡Nueva actividad disponible!
''Dirigible''"
"ID_UNLOCK_COFFEE","¡Nueva actividad disponible!
''Caféimpulso''"
"ID_UNLOCK_GEM_TREE","¡Nueva actividad disponible!
''Árbol de la Vida''"
"ID_PUSH_RESEARCH","Vuelve para obtener tu recompensa"
"ID_PUSH_TITLE_RESEARCH","¡Investigación completada!"
"ID_Q_COLLECT_GEM_FRUITS","Recolecta {0} gemas frutales"
"ID_GEM_TREE","Árbol de la Vida"
"ID_JACKPOT","Premio mayor"
"ID_NEW_LEVEL","¡Nuevo nivel!"
"ID_LEVEL","Nivel"
"ID_INCOME_INCREASED","Ingresos
¡aumentados!"
"ID_RATE_LIKE","¿Te gusta el juego?"
"ID_RATE_RATE","¡Nos califica!"
"ID_RATE_NEVER_ASK","No preguntes de nuevo"
"ID_FORTUNE_TITLE","Rueda de la fortuna"
"ID_FW_FREE_AVAILABLE","Giros gratis disponibles"
"ID_FW_ROTATE","Giro"
"ID_CONGRADS","¡Felicidades!"
"ID_FWR_YOU_GET","Acabas de ganar:"
"ID_FW_TIME_LEFT","Hasta el giro gratis"
"ID_INCOME_MULT","Ingresos: <color=#B9FF58>{0}%</color>"
"ID_MODERN_SCORE","Puntuación de modernización: <color=#B9FF58>{0}</color>"
"ID_MINI_QUESTS","Misiones diarias"
"ID_RESET_QUESTS","restablecer en: {0}"
"ID_AD_RESET","Reiniciar"
"ID_MOD_INCOME","Ingreso actual:"
"ID_MOD_SCORE","Puntuación de modernización:"
"ID_MOD_SCORE_HINT","Puntuación de modernización"
"ID_INCOME_AFTER","Ingresos después de la modernización:"
"ID_MOD_SAVE","Se salvará:
+ progreso del personal
+ gemas
+ cofres y destructores del tiempo
+ progreso de la investigación"
"ID_MOD_LOST","Se perderá:
- progreso de la construcción
- energia limpia
- eco-impulso"
"ID_MOD_DESCR","La modernización convierte las puntuaciones de modernización en ingresos"
"ID_MOD_HINT_1","Los puntajes de modernización se otorgan por la construcción de objetos, su actualización, así como por el tiempo dedicado al juego."
"ID_MOD_HINT_2","La modernización convierte los puntajes de modernización en ingresos, aumentando así."
"ID_COMPLETED","Terminado"
"ID_ACHIEVEMENTS","Logros"
"ID_MOD_BUBBLE","Es hora de modernizar"
"ID_MOD_BUTTON_INC","Ingresos +{0}%"
"ID_RATE_SELECT_STARS","Elige el número de estrellas"
"ID_RATE_APPLY","¡Velocidad!"
"ID_GDPR_TITLE","¡Espera un segundo!"
"ID_GDPR_DESC","Antes de empezar, debes aceptar nuestros términos de servicio!"
"ID_GDPR_TERMS","Leer términos"
"ID_GDPR_APPLY","Aceptar"
"ID_UPGRADE_FOR_AD_DESCR","Consigue +{0} para subir de nivel durante {1}"
"ID_ACTIVATE","Activar"
"ID_LOCKED_SCREEN_DESCR","Para abrir la ubicación #{0}
construye todos los objetos
en la ubicación #{1} "
"ID_LOCKED_SCREEN_CAPTION","Ubicación no disponible :( "
"ID_BACK","Atrás"
"ID_UNLOCKED_SCREEN_DESCR1","Limpiaste cada
parcelas de ubicación #{0}! "
"ID_UNLOCKED_SCREEN_DESCR2","¡La ubicación #{0} ya está disponible!
Mucho trabajo por delante "
"ID_TIME_EVENT_INFO_REWARDS_TITLE","REWARDS"
"ID_TIME_EVENT_INFO_REWARDS_MORE","MORE"
"ID_TIME_EVENT_INFO_DESCR","You've got a message
from an island nearby: ''We need your help! On our island
critical pollution level! Hurry up! ''
Well, duty is calling!"
"ID_TIME_EVENT_INFO_LAUNCH","BEGIN!"
"ID_TIME_EVENT_INFO_TIMER","ends in: {0}"
"ID_DAYS","d."
"ID_MINUTES","m."
"ID_TIME_EVENT_REWARDS_DESCR","Collect stars
by improving objects"
"ID_TIME_EVENT_RESULTS_TITLE","REWARDS"
"ID_TIME_EVENT_RESULTS_DESCR","event
ended!"
"ID_TIME_EVENT_RESULTS_COLLECT","COLLECT!"
"ID_TIMEBOOST_1h","Booster 1h"
"ID_TIMEBOOST_4h","Booster 4h"
"ID_TIMEBOOST_24h","Booster 24h"
"ID_TIMEEVENT_EXIT","EXIT"
"ID_TIMEEVENT_ENDSIN","Ends in:"
"ID_TIME_EVENT_INFO_TITLE","NEW EVENT!"
