"ID","VALUE"
"ID_Q_UPGRADE_IOBJECT","#{1} olan {0} seviyesini {2} yap"
"ID_Q_UPGRADE_PERS","Herhangi bir karakteri yükselt"
"ID_Q_BUILD_IO","{0} (#{1}) inşa et"
"ID_Q_COLLECT_INCOME_CERTAIN","{1} kez {0} objesinden gelir topla"
"ID_Q_COLLECT_SOFT_TOTAL","{0} yeşil enerji topla"
"ID_Q_UPGTADE_PERS_CERTAIN","{0} yükselt"
"ID_Q_COLLECT_AIRDROPS","{0} kez hava gemisi ödülü topla"
"ID_Q_LAUNCH_RESEARCH","{0} kez araştırma başlat"
"ID_Q_USE_COFFEE","Kahve gücü kullan"
"ID_CASES_TITLE","ÇANTALAR"
"ID_CASE_SIMPLE","Basit çanta"
"ID_CASE_STEEL","Çelik çanta"
"ID_CASE_GOLD","Altın çanta"
"ID_GEMS_TITLE","TAŞLAR"
"ID_GEMS_PACK_1","Birkaç taş"
"ID_GEMS_PACK_2","Bir avuç taş"
"ID_GEMS_PACK_3","Bir torba taş"
"ID_GEMS_PACK_4","Bir sandık taş"
"ID_GEMS_PACK_5","Bir kamyon taş"
"ID_GEMS_PACK_6","Taş dağı"
"ID_BOOSTERS_TITLE","ZAMAN GÜÇLERİ"
"ID_BOOSTER_DESC_1","Zamanı {0} saat geri al"
"ID_BOOSTER_DESC_2","Zamanı {0} saat geri al"
"ID_ECOBOOST_TITLE","Çevreci Gücü"
"ID_ECOBOOST_DESC","Geliri 4 saat boyunca x2 artırır. Etki 12 saate çıkar."
"ID_COFFEE_BOOST","Kahve gücü"
"ID_COFFEE_POP_TITLE","Bir bardak kahve"
"ID_COFFEE_POP_DESC","Tüm objeler {0} sn hızlanır"
"ID_DRINK","İç"
"ID_TIME","{0}s. {1}dk."
"ID_IO_TITLE_1","Gönüllü temizlikçiler"
"ID_IO_TITLE_2","Traktör"
"ID_IO_TITLE_3","Nehir filtresi"
"ID_IO_TITLE_4","Seperatör"
"ID_IO_TITLE_5","Çöp ayırıcı"
"ID_IO_TITLE_6","Orman"
"ID_IO_TITLE_7","Cam fırını"
"ID_IO_TITLE_8","Sera"
"ID_IO_TITLE_9","Araba presi"
"ID_IO_TITLE_10","Rüzgar jeneratörleri"
"ID_IO_TITLE_11","Oda spreyi"
"ID_IO_TITLE_12","Doğa rezervi"
"ID_IO_TITLE_13","Lastik öğütücü"
"ID_IO_TITLE_14","Eritme tesisi"
"ID_IO_TITLE_15","3D yazıcı"
"ID_IO_TITLE_16","Tesla garajı"
"ID_IO_TITLE_17","Deniz çiftliği"
"ID_IO_TITLE_18","Yüzey temizleyici"
"ID_IO_TITLE_19","Balık evi"
"ID_IO_TITLE_20","Suni resif"
"ID_IO_TITLE_21","Elektrikli olta mantarı"
"ID_IO_TITLE_22","Park"
"ID_IO_TITLE_23","Göl"
"ID_IO_TITLE_24","Sonbahar ormanı"
"ID_IO_TITLE_25","Ormancının evi"
"ID_IO_TITLE_26","Monoray istasyonu"
"ID_IO_TITLE_27","Buz adası"
"ID_IO_TITLE_28","Buzdağı"
"ID_IO_DESC_1","Dünyayı güzelleştirmek için ne güzel bir gün böyle! Küçük adımlarla başla!
 Ah, bir abur cubur ambalajını kaçırdın. Orada."
"ID_IO_DESC_2","Teknik ekipmanlar çöpleri daha hızlı toplamamıza yardımcı olacak.
 Traktör çevre dostudur, sonuçta pedallı."
"ID_IO_DESC_3","Temizlik sayesinde nehirdeki balıkların artık dokunaçları yok."
"ID_IO_DESC_4","Geri dönüşümün çok önemli bir aşaması. Değerli şeylerle değersiz şeyleri birbirinden ayırmak.
 Ah! İşte bir bozuk para!"
"ID_IO_DESC_5","Cam – ayır, kağıt – ayır, plastik – ayır."
"ID_IO_DESC_6","Hayvanlar için ev, insanlar için oksijen."
"ID_IO_DESC_7","Yeni cam elde etmek için eski camları eritiyoruz. Bunu tekrar tekrar yapabiliriz."
"ID_IO_DESC_8","İçinde, tüm yıl boyunca taze meyve ve sebze yetişir."
"ID_IO_DESC_9","Arabaları küçük küplere dönüştürür. Neden mi? Çünkü bunu yapmak mümkün ve tabii bir de bu sayede geri dönüşüm çok daha kolay."
"ID_IO_DESC_10","Kelimenin tam anlamıyla havadan elektrik üretir!"
"ID_IO_DESC_11","Basit bir koku değildir. Havadaki zararlı maddeleri temizler!"
"ID_IO_DESC_12","Nesli tükenmekte olan türleri korumak içindir."
"ID_IO_DESC_13","Eski lastiklerden bir sürü kullanışlı şey yapılabilir. Bu, onları yakmak kadar eğlenceli olmasa da çok daha işe yarar bir tercihtir."
"ID_IO_DESC_14","Eski bir kızartma tavasından yeni bir tane yapabilirsin!"
"ID_IO_DESC_15","Çöpe atılan plastikler artık çöp değil, değerli bir kaynak."
"ID_IO_DESC_16","Elektrikli arabalar geleceğin ulaşım araçları!"
"ID_IO_DESC_17","İnsanlar, denizdeki yaşam ve iklim için iyi bir tercih."
"ID_IO_DESC_18","Okyanusları çöplerden temizlemek için en etkili yöntem."
"ID_IO_DESC_19","Denizde yaşayan hayvanların da kurtarılması gerekiyor."
"ID_IO_DESC_20","Neden mi? Böylece denizde yaşayan pek çok canlının yaşayacak bir yeri, yiyecek yemeği olabilir!"
"ID_IO_DESC_21","Denizdeki dalgalardan elektrik üretmek için basit bir şema."
"ID_IO_DESC_22","Şehrin tam merkezinde bir doğa harikası! Evcil hayvanlarla küçük bir gezinti için temiz hava ve bol alan."
"ID_IO_DESC_23","Göl küçüktür ama içinde bir sürü hayvan ve bitki yaşar! Kuğuları kurtarmak ister misin?"
"ID_IO_DESC_24","Ormandaki hayvanlar yangından kurtuldu, şimdi kış için mantar toplama zamanı."
"ID_IO_DESC_25","Evde bir paratoner var, yıldırım fırtınaları yüzünden çıkan yangınlar bitti artık."
"ID_IO_DESC_26","Monoray, son derece çevre dostu, ferah ve hızlı bir ulaşım aracıdır. Egzozu dumanlı otobüsler geçmişte kaldı."
"ID_IO_DESC_27","Ayılar tekrar bir eve kavuştu. Küresel ısınmaya ""HAYIR"" de!"
"ID_IO_DESC_28","Buz dağları artık erimiyor. Antarktika'da buzulların kapladığı alan ne kadar fazla olursa yerkürenin sıcaklığı o kadar stabil olur."
"ID_BUILD","İnşa Et"
"ID_ERROR","Hata"
"ID_ERROR_AD_DESC","Daha sonra tekrar dene :("
"ID_OK","Tamam"
"ID_DAILY_REWARDS_TITLE","Günlük ödüller"
"ID_DAY","Gün"
"ID_R_U_SURE_EXIT","Gerçek hayatta da dünyayı daha güzel bir yer yapmak ister misin?"
"ID_GEMS","TAŞLAR"
"ID_CLEAN_ENERGY","Yeşil enerji"
"ID_PERS_CARD","Personel kartı {0}"
"ID_RENOVATION","Modernleştirme"
"ID_RECONSTRUCTION_DESС","TÜM OBJELER yok edilecek. PERSONEL seninle kalacak. Personel seviyesi KAYDEDİLECEK. Yeni objelerinin verimliliği İKİ KAT artacak!"
"ID_GO","TANAM"
"ID_LATER","Sonra"
"ID_GOOD","Güzel"
"ID_OPEN_NEXT","SONRAKİNİ AÇ"
"ID_YOUR_REWARD","Senin Ödülün"
"ID_WATCH_AD","İzle"
"ID_QUEST_COMPLETE","Görev tamamlandı"
"ID_LEVEL_10","10. seviye"
"ID_AUTOPLAY_ENABLED","Otomatik oyun
 etkinleştirildi"
"ID_INCOME","Gelir"
"ID_TUTOR_STEP_1","Selam! Hadi gezegenimizin çöplerini temizleyelim, kirlilikleri ortadan kaldıralım! Temizlemek istediğin alana dokun."
"ID_TUTOR_STEP_2","Bak ne kadar temiz oldu! Gönüllüler sıkı çalıştı. Onların yardımıyla artık yeşil enerjimiz var! Toplamak için işçilere dokun veya kaydır."
"ID_TUTOR_STEP_3","Gönüllüler sıkı çalıştı ama çok daha iyisini de yapabilirler! Yükseltme menüsünü açalım ve seviyelerini yükseltelim. Yükseltme simgesine tıkla."
"ID_TUTOR_STEP_4","Objenin yükseltilmesi geliri artırır. Yükseltmek için objenin paneline tıkla."
"ID_TUTOR_STEP_5","Obje 10. seviyeye ulaştığında otomatik olarak çalışmaya başlar. Tek yapman gereken yeşil enerji toplamaktır. Şablon moduna geçmek için yükseltme simgesine tıkla."
"ID_TUTOR_STEP_6","Şimdi de ikinci bir obje inşa etmek için yeteri kadar yeşil enerji toplayalım. Böylece çok daha fazla gelir elde edebiliriz!"
"ID_TUTOR_STEP_7","Harika! Yeteri kadar yeşil enerji topladık. Şimdi ikinci nesneyi inşa edelim."
"ID_TUTOR_STEP_8","Harikasın! Objeleri inşa etmeye ve geliştirmeye devam et. Bak, daha yapacak çok iş var!"
"ID_TUTOR_HINT_9","Bu menüde tüm görevlerini görebilir, ilerlemeni takip edebilirsin."
"ID_TUTOR_HINT_10","Tebrikler! İlk görevini tamamladın. Ödülünü almak için görev menüsüne git. Görevler, iyi bir taş ve çanta kaynağıdır."
"ID_TUTOR_HINT_11","Oyun içi mağazamıza hoş geldin! Bu çantalarda pek çok değerli şey var."
"ID_TUTOR_HINT_12","Bunlar da güçler. Zamanı geri sarma ve objelerden bolca gelir elde etme gibi avantajlar sunarlar."
"ID_TUTOR_HINT_13","Burada çevreci gücünü etkinleştirebilir, tüm objelerin iki kat hızlı çalışmasını sağlayabilirsin!"
"ID_TUTOR_HINT_14","Yaşasın! İlk personel kartını aldın! Personel, objelerin çalışmasını hızlandırır. Hadi yükseltme menüsünü açalım ve hangi objeler daha hızlı çalışabilir görelim."
"ID_TUTOR_HINT_15","Tebrikler! Personelini ikinci seviyeye çıkarmaya yetecek kadar kart topladın! Geliştirmeyi yaptığında, objenin hızı iki kat artacak."
"ID_TUTOR_HINT_16","Süper! Çok önemli bir aşamaya ulaştın! Objeleri modernleştirdiğinde çok daha fazla yeşil enerji kazanman mümkün olacak!"
"ID_TUTOR_HINT_17","Bu araştırma menüsü. Bilimsel geliştirmeleri buradan başlatabilir ve böylece bolca gelir elde edebilirsin."
"ID_TUTOR_HINT_18","Burası Hayat Ağacı! Büyümesine yardım et ve her bir dalı sana daha çok taş versin!"
"ID_SPEED","Hız"
"ID_NOT_ENOUGH_ENERGY","Yeterli enerji yok"
"ID_NOT_ENOUGH_GEMS","Yeterli taş yok"
"ID_UPGRADE_CARD_DESC","{0}. seviyeye ulaş"
"ID_LOADING","Yükleniyor..."
"ID_PURCHASE_QUESTION","Satın alınsın mı?"
"ID_PACKAGE","Teslimat"
"ID_PUSH_COMEBACK","Günlük Bonusu almak için geri gel!"
"ID_PUSH_DAILY","Gezegeni temizlemeye çalışıyoruz ama sen olmayınca işimiz zor! Geri gel!"
"ID_PUSH_TITLE_COMEBACK","Yardım gerek!"
"ID_PUSH_TITLE_DAILY","Günlük ödül hazır!"
"ID_RESEARCH","Araştrm."
"ID_HOURS","s"
"ID_RESEARCH_LAB_TITLE","Laboratuvar"
"ID_RESEARCH_LAB_DESC","Süre {0} saat"
"ID_RESEARCH_GEO_TITLE","Jeolojik"
"ID_RESEARCH_GEO_DESC","Süre {0} saat"
"ID_RESEARCH_FIELD_TITLE","Saha"
"ID_RESEARCH_FIELD_DESC","Süre {0} saat"
"ID_RESEARCH_COMPLEX_TITLE","Kompleks"
"ID_RESEARCH_COMPLEX_DESC","Süre {0} saat"
"ID_LAUNCH","Başla"
"ID_PERS_CARD_TITLE","Per. kartı"
"ID_PERS_CARD_DESC","Kartlar almak için çantaları aç"
"ID_IMPROVE","Yükselt"
"ID_PERS_CARD_CHARS","Obje:
 Hız:
 Gelir:"
"ID_UNLOCK_PERS","Yeni aktivite var!
 ""Personel"""
"ID_UNLOCK_QUESTS","Yeni aktivite var!
 ""Görevler"""
"ID_UNLOCK_RESEARCH","Yeni aktivite var!
 ""Araştırma"""
"ID_UNLOCK_ECOBOOST","Yeni aktivite var!
 ""Çevreci Güç"""
"ID_UNLOCK_AIRDROP","Yeni aktivite var!
 ""Hava Gemisi"""
"ID_UNLOCK_COFFEE","Yeni aktivite var!
 ""Kahve Gücü"""
"ID_UNLOCK_GEM_TREE","Yeni aktivite var!
 ""Hayat Ağacı"""
"ID_PUSH_RESEARCH","Ödül almak için geri gel"
"ID_PUSH_TITLE_RESEARCH","Araştırma tamamlandı"
"ID_Q_COLLECT_GEM_FRUITS","{0} taş mevyesi topla"
"ID_GEM_TREE","Hayat Ağacı"
"ID_JACKPOT","Bingo"
"ID_NEW_LEVEL","Yeni seviye!"
"ID_LEVEL","Seviye"
"ID_INCOME_INCREASED","Gelir
 arttı!"
"ID_RATE_LIKE","EcoClicker oyununu beğendin mi?"
"ID_RATE_RATE","Bize puan ver!"
"ID_RATE_NEVER_ASK","Tekrar sorma"
"ID_FORTUNE_TITLE","Çarkıfelek"
"ID_FW_FREE_AVAILABLE","Ücretsiz çevirme var"
"ID_FW_ROTATE","Çevir"
"ID_CONGRADS","Tebrikler!"
"ID_FWR_YOU_GET","Şunu kazandın:"
"ID_FW_TIME_LEFT","Ücretsiz çevirmeye"
"ID_INCOME_MULT","Gelir: <color=#B9FF58>%{0}</color>"
"ID_MODERN_SCORE","Modernleşme puanı: <color=#B9FF58>{0}</color>"
"ID_MINI_QUESTS","Günlük görevler"
"ID_RESET_QUESTS","sıfırlanmasına: {0}"
"ID_AD_RESET","Sıfırla"
"ID_MOD_INCOME","Şu anki gelir:"
"ID_MOD_SCORE","Modernleşme puanı:"
"ID_MOD_SCORE_HINT","Modernleşme puanı"
"ID_INCOME_AFTER","Modernleştirme sonrası gelir"
"ID_MOD_SAVE","Kurtarılacak:
 + personel ilerlemesi
 + taşlar
 + sandılar ve zaman güçleri
 + araştırma ilerlemesi"
"ID_MOD_LOST","Kaybedilecek:
 - bina ilerlemesi
 - temiz enerji
 - çevreci gücü"
"ID_MOD_DESCR","Modernleştirme, modernleşme puanını gelire dönüştürür"
"ID_MOD_HINT_1","Modernleşme puanları objeler inşa edildiğinde, objeler yükseltildiğinde ve ayrıca oyunda geçirilen zaman karşılığında verilir."
"ID_MOD_HINT_2","Modernleştirme, modernleşme puanlarını gelire dönüştürerek artırır."
"ID_COMPLETED","Tamamlandı"
"ID_ACHIEVEMENTS","Başarılar"
"ID_MOD_BUBBLE","Modernleştirme zamanı"
"ID_MOD_BUTTON_INC","gelir +%{0}"
"ID_RATE_SELECT_STARS","Yıldız sayısını seçin"
"ID_RATE_APPLY","Değerlendir!"
"ID_GDPR_TITLE","Bir saniye bekle!"
"ID_GDPR_DESC","Gezegeni temizlemeye başlamadan önce hizmet şartlarımızı kabul etmelisin!"
"ID_GDPR_TERMS","Şartları oku"
"ID_GDPR_APPLY","Kabul etmek"
"ID_UPGRADE_FOR_AD_DESCR","{1} için +{0} kazanın"
"ID_ACTIVATE","Etkinleştir"
"ID_LOCKED_SCREEN_DESCR","#{0} konumunu açmak için
her nesneyi inşa et
#{1} konumunda"
"ID_LOCKED_SCREEN_CAPTION","Konum kullanılamıyor :("
"ID_BACK","Geri"
"ID_UNLOCKED_SCREEN_DESCR1","Her birini temizledin
#{0} konumunun parselleri! "
"ID_UNLOCKED_SCREEN_DESCR2","Konum #{0} artık mevcut!
İleride çok iş"
"ID_TIME_EVENT_INFO_REWARDS_TITLE","REWARDS"
"ID_TIME_EVENT_INFO_REWARDS_MORE","MORE"
"ID_TIME_EVENT_INFO_DESCR","You've got a message
from an island nearby: ''We need your help! On our island
critical pollution level! Hurry up! ''
Well, duty is calling!"
"ID_TIME_EVENT_INFO_LAUNCH","BEGIN!"
"ID_TIME_EVENT_INFO_TIMER","ends in: {0}"
"ID_DAYS","d."
"ID_MINUTES","m."
"ID_TIME_EVENT_REWARDS_DESCR","Collect stars
by improving objects"
"ID_TIME_EVENT_RESULTS_TITLE","REWARDS"
"ID_TIME_EVENT_RESULTS_DESCR","event
ended!"
"ID_TIME_EVENT_RESULTS_COLLECT","COLLECT!"
"ID_TIMEBOOST_1h","Booster 1h"
"ID_TIMEBOOST_4h","Booster 4h"
"ID_TIMEBOOST_24h","Booster 24h"
"ID_TIMEEVENT_EXIT","EXIT"
"ID_TIMEEVENT_ENDSIN","Ends in:"
"ID_TIME_EVENT_INFO_TITLE","NEW EVENT!"
