"ID","VALUE"
"ID_Q_COLLECT_INCOME_CERTAIN","オブジェクト{0} から{1}回収入を集める"
"ID_Q_COLLECT_SOFT_TOTAL","{0}個のピュアエネルギーを集める"
"ID_Q_UPGTADE_PERS_CERTAIN","{0}をアップグレードする"
"ID_Q_COLLECT_AIRDROPS","エアシップ報酬を{0}回集める"
"ID_Q_LAUNCH_RESEARCH","{0}回研究を始める"
"ID_Q_USE_COFFEE","コーヒーブースターを使う"
"ID_CASES_TITLE","ケース"
"ID_CASE_SIMPLE","シンプルケース"
"ID_CASE_STEEL","スチールケース"
"ID_CASE_GOLD","ゴールデンケース"
"ID_GEMS_TITLE","宝石"
"ID_GEMS_PACK_1","少しの宝石"
"ID_GEMS_PACK_2","一握りの宝石"
"ID_GEMS_PACK_3","一袋の宝石"
"ID_GEMS_PACK_4","チェスト一杯分の宝石"
"ID_GEMS_PACK_5","トラック1台分の宝石"
"ID_GEMS_PACK_6","一山分の宝石"
"ID_BOOSTERS_TITLE","タイムブースター"
"ID_BOOSTER_DESC_1","{0}時間巻き戻す"
"ID_BOOSTER_DESC_2","{0}時間巻き戻す"
"ID_ECOBOOST_TITLE","エコブースター"
"ID_ECOBOOST_DESC","4時間収入が2倍に増加。この効果は12時間延長できます。"
"ID_COFFEE_BOOST","コーヒーブースト"
"ID_COFFEE_POP_TITLE","コーヒー一杯"
"ID_COFFEE_POP_DESC","すべてのオブジェクトは{0}秒加速されます"
"ID_DRINK","飲む"
"ID_TIME","{0}時間{1}分"
"ID_IO_TITLE_1","ボランティアクリーナー"
"ID_IO_TITLE_2","トラクター"
"ID_IO_TITLE_3","川のろ過"
"ID_IO_TITLE_4","分類器"
"ID_IO_TITLE_5","ゴミの分別"
"ID_IO_TITLE_6","森林"
"ID_IO_TITLE_7","ガラス製錬所"
"ID_IO_TITLE_8","グリーンハウス"
"ID_IO_TITLE_9","自動車プレス"
"ID_IO_TITLE_10","風力発電所"
"ID_IO_TITLE_11","空気清浄器"
"ID_IO_TITLE_12","自然保護区"
"ID_IO_TITLE_13","ゴム粉砕器"
"ID_IO_TITLE_14","製錬所"
"ID_IO_TITLE_15","3Dプリンター"
"ID_IO_TITLE_16","テスラガレージ"
"ID_IO_TITLE_17","海洋ファーム"
"ID_IO_TITLE_18","浮遊クリーナー"
"ID_IO_TITLE_19","魚ふ化施設"
"ID_IO_TITLE_20","人工サンゴ"
"ID_IO_TITLE_21","電気ブイ"
"ID_IO_TITLE_22","公園"
"ID_IO_TITLE_23","湖"
"ID_IO_TITLE_24","秋の森林"
"ID_IO_TITLE_25","森林管理人の家"
"ID_IO_TITLE_26","モノレール液"
"ID_IO_TITLE_27","アイスアイランド"
"ID_IO_TITLE_28","氷山"
"ID_IO_DESC_1","世界を一歩前進させるには最高の日だ！小さな一歩から始めよう！
 飴の紙を落としたヨ。あそこだ。"
"ID_IO_DESC_2","テク装置はごみを速く集めるのに役立つ。
 トラクターもエコ仕様でペダル付きだ。"
"ID_IO_DESC_3","掃除のおかげで、この川の魚はもう触手がない。"
"ID_IO_DESC_4","リサイクルのとても重要な段階だ。価値のあるものとない物を分別するんだ。
 わあ！コインだ！"
"ID_IO_DESC_5","ガラス、紙、プラスティックをそれぞれ分ける。"
"ID_IO_DESC_6","動物の家、人にとっての酸素だ。"
"ID_IO_DESC_7","古いガラスを溶かして、新しいガラスを作るよ。"
"ID_IO_DESC_8","新鮮なくだものや野菜を1年中、家のそばでつくれる。"
"ID_IO_DESC_9","車をきれいなキューブにするんだ。どうしてかって？こうすることで、リサイクルがうーんと簡単になるからさ。"
"ID_IO_DESC_10","空気から電気をつくれるんだ！"
"ID_IO_DESC_11","空気から有害な不純物を取り除く！意外かもしれないけどね。"
"ID_IO_DESC_12","絶滅の危機にさらされた生き物が、危機から脱出できるんだ。"
"ID_IO_DESC_13","古タイヤからたくさんの便利な物を作れる。燃やすよりかは楽しくないかもしれないけど、すごく実用的だ。"
"ID_IO_DESC_14","新しいフライパンを古いフライパンから作れる。"
"ID_IO_DESC_15","捨てられたプラスチックの山はもうごみじゃなくて、価値のある資源だ。"
"ID_IO_DESC_16","電気自動車は未来の車だ！"
"ID_IO_DESC_17","人にやさしい物は海洋生物にも気候にもやさしい。"
"ID_IO_DESC_18","海のごみをなくすのに最も効果的な方法だ。"
"ID_IO_DESC_19","海洋動物も回復しなくてはいけないね。"
"ID_IO_DESC_20","何のために？たくさんの海の生き物に生きる場所と食べ物が与えられるようにだよ！"
"ID_IO_DESC_21","波から電気を直接ひきだすっていうシンプルな方法だ。"
"ID_IO_DESC_22","町の中心にちょっとの自然をもたらす！新鮮な空気とたくさんのスペースを容易して人々がペットと散歩できるようにしよう。"
"ID_IO_DESC_23","湖は小さいけどたくさんの植物と動物がいるよ。白鳥にえさをやりたい？"
"ID_IO_DESC_24","森の動物は森林火災から救われた。冬に備えてきのこを取ろう。"
"ID_IO_DESC_25","家には雷避けがあるから、雷が来ても火災は起きない。"
"ID_IO_DESC_26","モノレールは最もエコフレンドリーで広くて速い輸送手段だ。もくもくと煙をはくバスを過去のものにしよう。"
"ID_IO_DESC_27","クマにふたたび家ができた。地球温暖化には「だめ！」って言わないと！"
"ID_IO_DESC_28","氷山はもう溶けない。北極の氷山が大きければ大きいほど世界の気温は安定するんだ。"
"ID_BUILD","作る"
"ID_ERROR","エラー"
"ID_ERROR_AD_DESC","再度お試しください"
"ID_OK","OK"
"ID_DAILY_REWARDS_TITLE","デイリー報酬"
"ID_DAY","日"
"ID_R_U_SURE_EXIT","現実でも世界を良くしていきたいと思う？"
"ID_GEMS","宝石"
"ID_CLEAN_ENERGY","ピュアエネルギー"
"ID_PERS_CARD","スタッフカード {0}"
"ID_RENOVATION","現代化"
"ID_RECONSTRUCTION_DESС","すべてのオブジェクトが壊される。スタッフはキミと一緒にいて、スタッフレベルは保存されるよ。新しいオブジェクトの効率は倍になるよ！"
"ID_GO","はい"
"ID_LATER","後で"
"ID_GOOD","すごい"
"ID_OPEN_NEXT","次のケースを開く"
"ID_YOUR_REWARD","あなたの報酬"
"ID_WATCH_AD","広告を視聴"
"ID_QUEST_COMPLETE","ミッション完了"
"ID_LEVEL_10","10 lvl."
"ID_AUTOPLAY_ENABLED","自動再生
 有効"
"ID_INCOME","収入"
"ID_TUTOR_STEP_1","やあ！地球からごみと汚染をなくそう！きれいにするエリアをタップしてみよう！"
"ID_TUTOR_STEP_2","どれだけきれいになったか見て！ボランティアはなまけものじゃない。彼らの助けによって、ピュアエネルギーが手に入るんだ！タップまたはスワイプしてピュアエネルギーを集めよう。"
"ID_TUTOR_STEP_3","ボランティアは熱心に働いてるけど、もっと働くこともできるよ！アップグレードメニュを開いてボランティアのレベルを上げてみて。アップグレードアイコンをクリックしよう。"
"ID_TUTOR_STEP_4","オブジェクトをアップグレードすると収入が増える。オブジェクトのパネルをクリックしてアップグレードしよう。"
"ID_TUTOR_STEP_5","オブジェクトがレベル10に到達すると、自動で稼働し始める。キミはピュアエネルギーを集めるだけでいいんだ。アップグレードアイコンをクリックしてブループリントモードを閉じよう。"
"ID_TUTOR_STEP_6","じゃあ、2個目のオブジェクトを作るのに十分なピュアエネルギーを集めよう。収入がさらに増える！"
"ID_TUTOR_STEP_7","すごいね！十分なピュアエネルギーがある。2個目のオブジェクトを作ろう。"
"ID_TUTOR_STEP_8","すごくいいね！オブジェクトの改善と構築を継続しよう。見て！まだまだやることがいっぱいだ！"
"ID_TUTOR_HINT_9","これはミッションとクエストのメニューだ。ここで進捗を確かめられるよ。"
"ID_TUTOR_HINT_10","おめでとう！最初のミッションが完了した！クエストメニューに行って報酬を手に入れよう。ミッションとクエストで安定的に宝石とチェストを集められるよ。"
"ID_TUTOR_HINT_11","ゲーム内ショップへようこそ！これがチェストで、たくさんの貴重な物が入っているよ。"
"ID_TUTOR_HINT_12","これがブースターだ。時間を巻き戻したり、オブジェクトからたくさん収入が得られるようにしてくれる。"
"ID_TUTOR_HINT_13","ここでは、すべてのオブジェクトを2倍の速さで稼働させられるエコブースターをオンにできる！"
"ID_TUTOR_HINT_14","やった！最初のスタッフカードをゲットだ。スタッフはオブジェクトの動作をスピードアップするよ。アップグレードメニューを開いてどのオブジェクトがもっと速く稼働するかを見てみよう。"
"ID_TUTOR_HINT_15","おめでとう！カードが十分にたまったからスタッフをレベル2にアップグレードできる！改善するとオブジェクトのスピードは倍になるよ。"
"ID_TUTOR_HINT_16","すごい！重要な段階に到達したよ！オブジェクトの現代化でもっとピュアエネルギーを集められるようになるんだ！"
"ID_TUTOR_HINT_17","これが研究メニューだ。ここでは、収入を増やせる科学的開発を開始できるんだ。"
"ID_TUTOR_HINT_18","これが生命の木だ！これを育てると、枝からもっと宝石が取れるよ！"
"ID_SPEED","速度"
"ID_NOT_ENOUGH_ENERGY","エネルギーが足りません"
"ID_NOT_ENOUGH_GEMS","宝石が足りません"
"ID_UPGRADE_CARD_DESC","{0} lvl.にアップグレード"
"ID_LOADING","読み込み中："
"ID_PURCHASE_QUESTION","購入しますか？"
"ID_PACKAGE","デリバリー"
"ID_PUSH_COMEBACK","またデイリーボーナスを集めに来てね！"
"ID_PUSH_DAILY","地球をきれいにしようとしてるんだけど、キミがいないと難しいんだ！戻ってきて！"
"ID_PUSH_TITLE_COMEBACK","ヘルプが必要なんだ！"
"ID_PUSH_TITLE_DAILY","デイリー報酬の用意ができました！"
"ID_RESEARCH","研究する"
"ID_HOURS","時間"
"ID_RESEARCH_LAB_TITLE","ラボ"
"ID_RESEARCH_LAB_DESC","{0}時間"
"ID_RESEARCH_GEO_TITLE","地理"
"ID_RESEARCH_GEO_DESC","{0}時間"
"ID_RESEARCH_FIELD_TITLE","フィールド"
"ID_RESEARCH_FIELD_DESC","{0}時間"
"ID_RESEARCH_COMPLEX_TITLE","コンプレックス"
"ID_RESEARCH_COMPLEX_DESC","{0}時間"
"ID_LAUNCH","始める"
"ID_PERS_CARD_TITLE","スタッフカード"
"ID_PERS_CARD_DESC","チェストを開いてカードをゲットだ"
"ID_IMPROVE","アップグレード"
"ID_PERS_CARD_CHARS","オブジェクト:
 スピード:
 収入:"
"ID_UNLOCK_PERS","新しいアクティビティが利用できます！
 「スタッフ」"
"ID_UNLOCK_QUESTS","新しいアクティビティが利用できます！
 「クエスト」"
"ID_UNLOCK_RESEARCH","新しいアクティビティが利用できます！
 「研究」"
"ID_UNLOCK_ECOBOOST","新しいアクティビティが利用できます！
 「エコブースト」"
"ID_UNLOCK_AIRDROP","新しいアクティビティが利用できます！
 「エアシップ」"
"ID_UNLOCK_COFFEE","新しいアクティビティが利用できます！
 「コーヒーブースト」"
"ID_UNLOCK_GEM_TREE","新しいアクティビティが利用できます！
 「生命の木」"
"ID_PUSH_RESEARCH","戻ってきて報酬をゲットしてね"
"ID_PUSH_TITLE_RESEARCH","研究が完了したよ！"
"ID_Q_COLLECT_GEM_FRUITS","{0}個の宝石フルーツを集めよう"
"ID_GEM_TREE","生命の木"
"ID_JACKPOT","ジャックポット"
"ID_NEW_LEVEL","新しいレベル！"
"ID_LEVEL","レベル"
"ID_INCOME_INCREASED","収入
 が増えました！"
"ID_RATE_LIKE","エコクリッカーが好きですか？"
"ID_RATE_RATE","評価してください！"
"ID_RATE_NEVER_ASK","次回から確認しない"
"ID_FORTUNE_TITLE","幸運の輪"
"ID_FW_FREE_AVAILABLE","無料スピンが利用できます"
"ID_FW_ROTATE","スピン"
"ID_CONGRADS","おめでとうございます！"
"ID_FWR_YOU_GET","獲得しました:"
"ID_FW_TIME_LEFT","次の無料スピンまで:"
"ID_INCOME_MULT","収入: <color=#B9FF58>{0}%</color>"
"ID_MODERN_SCORE","現代化スコア: <color=#B9FF58>{0}</color>"
"ID_MINI_QUESTS","デイリークエスト"
"ID_RESET_QUESTS","リセットまで: {0}"
"ID_AD_RESET","リセット"
"ID_MOD_INCOME","現在の収入:"
"ID_MOD_SCORE","現代化スコア:"
"ID_MOD_SCORE_HINT","現代化スコア"
"ID_INCOME_AFTER","現代化の後の収入:"
"ID_MOD_SAVE","保存されるもの:
 + スタッフの進捗
 + 宝石
 + チェストとタイムブースター
 + 研究の進捗"
"ID_MOD_LOST","失われるもの:
 - 作成中のもの
 - クリーンエネルギー
 - エコブースト"
"ID_MOD_DESCR","現代化は現代化スコアを収入に変換します"
"ID_MOD_HINT_1","現代化スコアはオブジェクトの作成、アップグレード、ゲーム内で使った時間に与えられます。"
"ID_MOD_HINT_2","現代化スコアは現代化スコアを収入に変換します。スコアアップしよう。"
"ID_COMPLETED","完了"
"ID_ACHIEVEMENTS","実績"
"ID_MOD_BUBBLE","現代化の時が来た"
"ID_MOD_BUTTON_INC","収入 +{0}%"
"ID_RATE_SELECT_STARS","星の数を選択してください"
"ID_RATE_APPLY","割合！"
"ID_GDPR_TITLE","お待ちください！"
"ID_GDPR_DESC","この惑星の掃除を始める前に利用規約に同意してください！"
"ID_GDPR_TERMS","規約を読む"
"ID_GDPR_APPLY","受け入れる"
"ID_UPGRADE_FOR_AD_DESCR","{0}を{1}のレベルに上げる"
"ID_ACTIVATE","活性化"
"ID_LOCKED_SCREEN_DESCR","場所を開くには ＃{0}
すべてのオブジェクトを構築する
場所 ＃{1} "
"ID_LOCKED_SCREEN_CAPTION","場所は利用できません :( "
"ID_BACK","戻る"
"ID_UNLOCKED_SCREEN_DESCR1","あなたはすべてをクリアしました
場所 ＃{0} のプロット！"
"ID_UNLOCKED_SCREEN_DESCR2","場所 ＃{0} が利用可能になりました！
今後の多くの作業 "
"ID_TIME_EVENT_INFO_REWARDS_TITLE","REWARDS"
"ID_TIME_EVENT_INFO_REWARDS_MORE","MORE"
"ID_TIME_EVENT_INFO_DESCR","You've got a message
from an island nearby: ''We need your help! On our island
critical pollution level! Hurry up! ''
Well, duty is calling!"
"ID_TIME_EVENT_INFO_LAUNCH","BEGIN!"
"ID_TIME_EVENT_INFO_TIMER","ends in: {0}"
"ID_DAYS","d."
"ID_MINUTES","m."
"ID_TIME_EVENT_REWARDS_DESCR","Collect stars
by improving objects"
"ID_TIME_EVENT_RESULTS_TITLE","REWARDS"
"ID_TIME_EVENT_RESULTS_DESCR","event
ended!"
"ID_TIME_EVENT_RESULTS_COLLECT","COLLECT!"
"ID_TIMEBOOST_1h","Booster 1h"
"ID_TIMEBOOST_4h","Booster 4h"
"ID_TIMEBOOST_24h","Booster 24h"
"ID_TIMEEVENT_EXIT","EXIT"
"ID_TIMEEVENT_ENDSIN","Ends in:"
"ID_TIME_EVENT_INFO_TITLE","NEW EVENT!"
