"ID","VALUE"
"ID_TUTOR_STEP_4","L'amélioration de l'objet permet d'augmenter les revenus. Cliquez sur le panneau de l'objet pour l'améliorer."
"ID_TUTOR_STEP_5","Dès que l'objet atteint le niveau 10, il fonctionne automatiquement. Vous n'avez plus qu'à collecter l'énergie pure. Cliquez sur l'icône Améliorer pour quitter le mode Brouillon."
"ID_TUTOR_STEP_6","Maintenant, nous devons obtenir assez d'énergie pure pour créer un deuxième objet. Cela générera encore plus de revenus !"
"ID_TUTOR_STEP_7","Super ! Nous avons assez d'énergie pure. Créons le deuxième objet."
"ID_TUTOR_STEP_8","Vous êtes excellent ! Continuez à améliorer et à créer des objets. Regardez, il y a encore beaucoup de travail à faire !"
"ID_TUTOR_HINT_9","Voici le menu des missions et des quêtes. Vous pouvez y suivre leur progression."
"ID_TUTOR_HINT_10","Félicitations ! Votre première mission est terminée ! Allez au menu de la quête pour obtenir une récompense. Les missions et les quêtes sont une source fiable de gemmes et valises."
"ID_TUTOR_HINT_11","Bienvenue dans notre boutique dans le jeu ! Voici les valises, elles contiennent beaucoup de choses de valeur."
"ID_TUTOR_HINT_12","Et voilà les boosters. Ils permettent de remonter le temps et de dégager de nombreux revenus des objets."
"ID_TUTOR_HINT_13","Ici, vous pouvez activer l'écoboost, qui permettra à tous les objets de fonctionner deux fois plus vite !"
"ID_TUTOR_HINT_14","Hourra ! Vous avez obtenu votre première carte Personnel ! Le personnel accélère le travail des objets. Ouvrons le menu Améliorer et voyons quel objet fonctionne plus vite."
"ID_TUTOR_HINT_15","Félicitations ! Vous avez obtenu assez de cartes pour faire passer votre personnel au deuxième niveau ! Lorsque vous l'améliorez, la vitesse de l'objet est multipliée par deux."
"ID_TUTOR_HINT_16","Super ! Vous avez atteint une étape très importante ! La modernisation des objets vous permettra de gagner encore plus d'énergie pure !"
"ID_TUTOR_HINT_17","Voici le menu Recherche. Vous pouvez y lancer des innovations scientifiques qui vous permettront d'obtenir beaucoup de revenus."
"ID_TUTOR_HINT_18","C'est l'Arbre de vie ! Aidez-le à pousser et, grâce à chaque branche, il vous procurera encore plus de joyaux !"
"ID_SPEED","La Vitesse"
"ID_NOT_ENOUGH_ENERGY","Pas assez d'énergie"
"ID_NOT_ENOUGH_GEMS","Pas assez de gemmes"
"ID_UPGRADE_CARD_DESC","Améliorer au niveau {0}"
"ID_LOADING","Chargement..."
"ID_PURCHASE_QUESTION","Acheter ?"
"ID_PACKAGE","Livraison"
"ID_PUSH_COMEBACK","Revenez pour récupérer le bonus quotidien !"
"ID_PUSH_DAILY","Nous essayons de nettoyer la planète, mais nous avons du mal à le faire sans vous ! Revenez !"
"ID_PUSH_TITLE_COMEBACK","Au secours !"
"ID_PUSH_TITLE_DAILY","La récompense quotidienne est prête !"
"ID_RESEARCH","Étude"
"ID_HOURS","h"
"ID_RESEARCH_LAB_TITLE","En laboratoire"
"ID_RESEARCH_LAB_DESC","Durée {0} heures"
"ID_RESEARCH_GEO_TITLE","Géologique"
"ID_RESEARCH_GEO_DESC","Durée {0} heures"
"ID_RESEARCH_FIELD_TITLE","Sur le terrain"
"ID_RESEARCH_FIELD_DESC","Durée {0} heures"
"ID_RESEARCH_COMPLEX_TITLE","Complexe"
"ID_RESEARCH_COMPLEX_DESC","Durée {0} heures"
"ID_LAUNCH","Commencer"
"ID_PERS_CARD_TITLE","Carte Pers."
"ID_PERS_CARD_DESC","Ouvrir les valises pour obtenir des cartes"
"ID_IMPROVE","Améliorer"
"ID_PERS_CARD_CHARS","Objet :
 Vitesse :
 Revenu :"
"ID_UNLOCK_PERS","Nouvelle activité disponible !
 « Personnel »"
"ID_UNLOCK_QUESTS","Nouvelle activité disponible !
 « Quête »"
"ID_UNLOCK_RESEARCH","Nouvelle activité disponible !
 « Recherche »"
"ID_UNLOCK_ECOBOOST","Nouvelle activité disponible !
 « Écoboost »"
"ID_UNLOCK_AIRDROP","Nouvelle activité disponible !
 « Ballon dirigeable »"
"ID_UNLOCK_COFFEE","Nouvelle activité disponible !
 « Caféboost »"
"ID_UNLOCK_GEM_TREE","Nouvelle activité disponible !
 « Arbre de vie »"
"ID_PUSH_RESEARCH","Revenez pour obtenir la récompense"
"ID_PUSH_TITLE_RESEARCH","Recherche terminée !"
"ID_Q_COLLECT_GEM_FRUITS","Collectez {0} fruits gemmes"
"ID_GEM_TREE","Arbre de vie"
"ID_JACKPOT","Jackpot"
"ID_NEW_LEVEL","Nouveau niveau !"
"ID_LEVEL","niveau"
"ID_INCOME_INCREASED","Le revenu
 a augmenté !"
"ID_RATE_LIKE","Vous aimez EcoClicker ?"
"ID_RATE_RATE","Évaluez-nous !"
"ID_RATE_NEVER_ASK","Ne plus me demander"
"ID_FORTUNE_TITLE","Roue de la fortune"
"ID_FW_FREE_AVAILABLE","Tour de roue gratuit disponible"
"ID_FW_ROTATE","Faire tourner"
"ID_CONGRADS","Félicitations !"
"ID_FWR_YOU_GET","Vous venez de gagner :"
"ID_FW_TIME_LEFT","Moment du tour gratuit"
"ID_INCOME_MULT","Revenu : <color=#B9FF58>{0} %</color>"
"ID_MODERN_SCORE","Score de modernisation : <color=#B9FF58>{0}</color>"
"ID_MINI_QUESTS","Quêtes quotidiennes"
"ID_RESET_QUESTS","réinitialiser dans : {0}"
"ID_AD_RESET","Renover"
"ID_MOD_INCOME","Revenu actuel :"
"ID_MOD_SCORE","Score de modernisation :"
"ID_MOD_SCORE_HINT","Score de modernisation"
"ID_INCOME_AFTER","Revenu après modernisation :"
"ID_MOD_SAVE","Sera enregistré :
 + progression personnel
 + gemmes
 + coffres et boosters tps
 + progression recherche"
"ID_MOD_LOST","Sera perdu :
 - progression construction
 - énergie pure
 - écoboost"
"ID_MOD_DESCR","La modernisation convertit les scores de modernisation en revenus"
"ID_MOD_HINT_1","Les scores de modernisation sont attribués pour la création d'objets, leur amélioration, ainsi que pour le temps passé dans le jeu."
"ID_MOD_HINT_2","La modernisation convertit les scores de modernisation en revenus et, en conséquence, les augmente."
"ID_COMPLETED","Terminé"
"ID_ACHIEVEMENTS","Succès"
"ID_MOD_BUBBLE","Il est temps de procéder à la modernisation"
"ID_MOD_BUTTON_INC","revenu +{0} %"
"ID_RATE_SELECT_STARS","Choisissez le nombre d'étoiles"
"ID_RATE_APPLY","Taux!"
"ID_GDPR_TITLE","Attendez une seconde !"
"ID_GDPR_DESC","Avant de commencer, vous devez accepter nos conditions de service !"
"ID_GDPR_TERMS","Lire les conditions"
"ID_GDPR_APPLY","J'accepte"
"ID_UPGRADE_FOR_AD_DESCR","Obtenez +{0} au niveau pour {1}"
"ID_ACTIVATE","Activer"
"ID_LOCKED_SCREEN_DESCR","Pour ouvrir l'emplacement #{0}
construire tous les objets
sur place #{1} "
"ID_LOCKED_SCREEN_CAPTION","Emplacement indisponible :( "
"ID_BACK","Arrière"
"ID_UNLOCKED_SCREEN_DESCR1","Vous avez effacé chaque
parcelles d'emplacement #{0} !"
"ID_UNLOCKED_SCREEN_DESCR2","L'emplacement #{0} est maintenant disponible !
Beaucoup de travail à venir "
"ID_TIME_EVENT_INFO_REWARDS_TITLE","REWARDS"
"ID_TIME_EVENT_INFO_REWARDS_MORE","MORE"
"ID_TIME_EVENT_INFO_DESCR","You've got a message
from an island nearby: ''We need your help! On our island
critical pollution level! Hurry up! ''
Well, duty is calling!"
"ID_TIME_EVENT_INFO_LAUNCH","BEGIN!"
"ID_TIME_EVENT_INFO_TIMER","ends in: {0}"
"ID_DAYS","d."
"ID_MINUTES","m."
"ID_TIME_EVENT_REWARDS_DESCR","Collect stars
by improving objects"
"ID_TIME_EVENT_RESULTS_TITLE","REWARDS"
"ID_TIME_EVENT_RESULTS_DESCR","event
ended!"
"ID_TIME_EVENT_RESULTS_COLLECT","COLLECT!"
"ID_TIMEBOOST_1h","Booster 1h"
"ID_TIMEBOOST_4h","Booster 4h"
"ID_TIMEBOOST_24h","Booster 24h"
"ID_TIMEEVENT_EXIT","EXIT"
"ID_TIMEEVENT_ENDSIN","Ends in:"
"ID_TIME_EVENT_INFO_TITLE","NEW EVENT!"
