"ID","VALUE"
"ID_PERS_CARD","Cartão de pessoal {0}"
"ID_RENOVATION","Modernização"
"ID_RECONSTRUCTION_DESС","TODOS OS OBJETOS serão destruídos. A tua EQUIPA permanecerá contigo. O nível da equipa será GUARDADO. A eficiência dos teus novos objetos será o DOBRO!"
"ID_GO","OK"
"ID_LATER","Mais Tarde"
"ID_GOOD","Muito bem"
"ID_OPEN_NEXT","ABRIR PRÓXIMO"
"ID_YOUR_REWARD","Sua Recompensa"
"ID_WATCH_AD","Ver"
"ID_QUEST_COMPLETE","Missão concluída"
"ID_LEVEL_10","Nv. 10"
"ID_AUTOPLAY_ENABLED","Reprodução automática
 ativada"
"ID_INCOME","Rendimento"
"ID_TUTOR_STEP_1","Olá! Vamos limpar o planeta do lixo e da poluição juntos! Toca nesta área para limpá-la."
"ID_TUTOR_STEP_2","Olha como ficou mais limpa! Os voluntários não ficaram parados. Com a ajuda deles, temos energia pura! Toca ou desliza nos trabalhadores para a recolheres."
"ID_TUTOR_STEP_3","Os voluntários trabalham bem, mas podem trabalhar ainda melhor! Vamos abrir o menu de atualizações e aumentar o seu nível. Clica no ícone de atualização."
"ID_TUTOR_STEP_4","Atualizar o objeto aumenta o rendimento. Clica no painel do objeto para fazeres a atualização."
"ID_TUTOR_STEP_5","Quando o objeto atingir o nível 10, começará a funcionar automaticamente. Tudo que tens de fazer é recolher energia pura. Clica no ícone de atualização para sair do projeto."
"ID_TUTOR_STEP_6","Agora vamos obter energia pura suficiente para construir um segundo objeto. Vai gerar ainda mais rendimento!"
"ID_TUTOR_STEP_7","Excelente! Temos energia pura suficiente. Vamos construir o segundo objeto."
"ID_TUTOR_STEP_8","Estás a sair-te bem! Continua a melhorar e construir objetos. Ei, ainda há muito trabalho a fazer!"
"ID_TUTOR_HINT_9","Este é um menu de missões e tarefas. Aqui podes acompanhar o progresso de todas."
"ID_TUTOR_HINT_10","Parabéns! Concluíste a tua primeira missão! Vai para o menu de tarefas para ganhares uma recompensa. Missões e tarefas são uma fonte estável de gemas preciosas e maletas."
"ID_TUTOR_HINT_11","A nossa loja in-game dá-te as boas-vindas! Estas são maletas com muitas coisas valiosas."
"ID_TUTOR_HINT_12","E estes são boosters. Eles retrocedem o tempo e permitem que ganhes imenso rendimento com os objetos."
"ID_TUTOR_HINT_13","Aqui podes ativar o ecoboost, que permitirá a todos os objetos funcionarem duas vezes mais rápido!"
"ID_TUTOR_HINT_14","Viva! Ganhaste o teu primeiro cartão de pessoal! A equipa acelera o trabalho dos objetos. Vamos abrir o menu de atualizações e ver que objeto funciona mais rápido."
"ID_TUTOR_HINT_15","Parabéns! Tens cartões suficientes para atualizares a tua equipa para o segundo nível! Quando o melhorares, a velocidade do objeto será duplicada."
"ID_TUTOR_HINT_16","Excelente! Chegaste a uma fase muito importante! A modernização dos objetos permitirá ganhar energia ainda mais pura!"
"ID_TUTOR_HINT_17","Este é o menu de pesquisa. Aqui podes iniciar desenvolvimentos científicos que gerarão muito rendimento."
"ID_TUTOR_HINT_18","Esta é a Árvore da Vida! Ajude-a a crescer. Cada ramo vai trazer ainda mais gemas preciosas!"
"ID_SPEED","Rapidez"
"ID_NOT_ENOUGH_ENERGY","Sem energia suficiente"
"ID_NOT_ENOUGH_GEMS","Sem gemas suficientes"
"ID_UPGRADE_CARD_DESC","Atualizar para Nv. {0}"
"ID_LOADING","A carregar..."
"ID_PURCHASE_QUESTION","Comprar?"
"ID_PACKAGE","Entrega"
"ID_PUSH_COMEBACK","Volta para receberes o Bónus Diário!"
"ID_PUSH_DAILY","Estamos a tentar limpar o planeta, mas vai ser difícil sem a tua ajuda! Volta!"
"ID_PUSH_TITLE_COMEBACK","Precisamos de ajuda!"
"ID_PUSH_TITLE_DAILY","Recompensa diária disponível!"
"ID_RESEARCH","Pesquisa"
"ID_HOURS","h."
"ID_RESEARCH_LAB_TITLE","Laboratório"
"ID_RESEARCH_LAB_DESC","Duração {0} horas"
"ID_RESEARCH_GEO_TITLE","Geológico"
"ID_RESEARCH_GEO_DESC","Duração {0} horas"
"ID_RESEARCH_FIELD_TITLE","Campo"
"ID_RESEARCH_FIELD_DESC","Duração {0} horas"
"ID_RESEARCH_COMPLEX_TITLE","Complexo"
"ID_RESEARCH_COMPLEX_DESC","Duração {0} horas"
"ID_LAUNCH","Iniciar"
"ID_PERS_CARD_TITLE","Ct. pessoal"
"ID_PERS_CARD_DESC","Abre maletas para ganhares cartões"
"ID_IMPROVE","Upgrade"
"ID_PERS_CARD_CHARS","Objeto:
 Velocidade:
 Rendimento:"
"ID_UNLOCK_PERS","Nova atividade disponível!
 ''Pessoal''"
"ID_UNLOCK_QUESTS","Nova atividade disponível!
 ''Tarefas''"
"ID_UNLOCK_RESEARCH","Nova atividade disponível!
 ''Pesquisa''"
"ID_UNLOCK_ECOBOOST","Nova atividade disponível!
 ''Ecoboost''"
"ID_UNLOCK_AIRDROP","Nova atividade disponível!
 ''Zepelim''"
"ID_UNLOCK_COFFEE","Nova atividade disponível!
 ''Cofeeboost''"
"ID_UNLOCK_GEM_TREE","Nova atividade disponível!
 '’Árvore da Vida''"
"ID_PUSH_RESEARCH","Volta para receberes recompensas"
"ID_PUSH_TITLE_RESEARCH","Pesquisa concluída!"
"ID_Q_COLLECT_GEM_FRUITS","Recolhe {0} frutas de gemas"
"ID_GEM_TREE","Árvore da Vida"
"ID_JACKPOT","Jackpot"
"ID_NEW_LEVEL","Novo nível!"
"ID_LEVEL","Nível"
"ID_INCOME_INCREASED","Rendimento
 aumentado!"
"ID_RATE_LIKE","Gostas do EcoClicker?"
"ID_RATE_RATE","Avalia-nos!"
"ID_RATE_NEVER_ASK","Não me perguntes de novo"
"ID_FORTUNE_TITLE","Roda da sorte"
"ID_FW_FREE_AVAILABLE","Rodada gratuita disponível"
"ID_FW_ROTATE","Rodar"
"ID_CONGRADS","Parabéns!"
"ID_FWR_YOU_GET","Acabaste de ganhar:"
"ID_FW_TIME_LEFT","Tempo até rod. grátis"
"ID_INCOME_MULT","Rendimento: <color=#B9FF58>{0}%</color>"
"ID_MODERN_SCORE","Pontuação de modernização: <color=#B9FF58>{0}</color>"
"ID_MINI_QUESTS","Missões diárias"
"ID_RESET_QUESTS","repor dentro de: {0}"
"ID_AD_RESET","Redefinir"
"ID_MOD_INCOME","Rendimento atual:"
"ID_MOD_SCORE","Pontuação de modernização:"
"ID_MOD_SCORE_HINT","Pontuação de modernização"
"ID_INCOME_AFTER","Rendimento após modernização:"
"ID_MOD_SAVE","Serão guardados:
 + progresso de pessoal
 + gemas
 + baús e boosters de tempo
 + progresso da pesquisa"
"ID_MOD_LOST","Serão perdidos:
 - progresso de desenvolvimento-
 -energia limpa
 ecoboost"
"ID_MOD_DESCR","Modernização transforma pontuações em rendimento"
"ID_MOD_HINT_1","Pontuações de modernização são dadas pela construção de objetos, atualização, bem como pelo tempo gasto no jogo."
"ID_MOD_HINT_2","A modernização converte as pontuações em rendimento, aumentando-a."
"ID_COMPLETED","Concluído"
"ID_ACHIEVEMENTS","Conquistas"
"ID_MOD_BUBBLE","Está na hora de modernizar"
"ID_MOD_BUTTON_INC","rendimento +{0}%"
"ID_RATE_SELECT_STARS","Escolha o número de estrelas"
"ID_RATE_APPLY","Avaliar!"
"ID_GDPR_TITLE","Espera um pouco!"
"ID_GDPR_DESC","Antes de começarmos, você precisa aceitar nossos termos de serviço!"
"ID_GDPR_TERMS","Ler termos"
"ID_GDPR_APPLY","Aceitar"
"ID_UPGRADE_FOR_AD_DESCR","Obtenha +{0} para subir de nível para {1}"
"ID_ACTIVATE","Ativar"
"ID_LOCKED_SCREEN_DESCR","Para abrir o local #{0}
construir todos os objetos
no local #{1}"
"ID_LOCKED_SCREEN_CAPTION","Localização indisponível :("
"ID_BACK","Voltar"
"ID_UNLOCKED_SCREEN_DESCR1","Você limpou todos
lotes da localização #{0}!"
"ID_UNLOCKED_SCREEN_DESCR2","A localização #{0} já está disponível!
Muito trabalho pela frente"
"ID_TIME_EVENT_INFO_REWARDS_TITLE","REWARDS"
"ID_TIME_EVENT_INFO_REWARDS_MORE","MORE"
"ID_TIME_EVENT_INFO_DESCR","You've got a message
from an island nearby: ''We need your help! On our island
critical pollution level! Hurry up! ''
Well, duty is calling!"
"ID_TIME_EVENT_INFO_LAUNCH","BEGIN!"
"ID_TIME_EVENT_INFO_TIMER","ends in: {0}"
"ID_DAYS","d."
"ID_MINUTES","m."
"ID_TIME_EVENT_REWARDS_DESCR","Collect stars
by improving objects"
"ID_TIME_EVENT_RESULTS_TITLE","REWARDS"
"ID_TIME_EVENT_RESULTS_DESCR","event
ended!"
"ID_TIME_EVENT_RESULTS_COLLECT","COLLECT!"
"ID_TIMEBOOST_1h","Booster 1h"
"ID_TIMEBOOST_4h","Booster 4h"
"ID_TIMEBOOST_24h","Booster 24h"
"ID_TIMEEVENT_EXIT","EXIT"
"ID_TIMEEVENT_ENDSIN","Ends in:"
"ID_TIME_EVENT_INFO_TITLE","NEW EVENT!"
